bom_id,sku_id,product_id,component_name,component_weight,recyclable,recycled_content_percentage,supplier_name,cost_per_component,hazardous_material_flag
BOM8785,SKU8785,8785,Screen,193,No,63,XYZ Pvt Ltd,1200,No
BOM8786,SKU8786,8786,Battery,961,Yes,48,XYZ Pvt Ltd,1377,Yes
BOM8787,SKU8787,8787,Keyboard,315,No,92,Tech Components,2299,Yes
BOM8788,SKU8788,8788,Keyboard,872,No,41,Tech Components,1478,Yes
BOM8789,SKU8789,8789,Motherboard,806,No,36,ABC Ltd,4551,No
BOM8790,SKU8790,8790,Keyboard,473,No,81,XYZ Pvt Ltd,3137,No
BOM8791,SKU8791,8791,Battery,283,No,29,XYZ Pvt Ltd,2866,No
BOM8792,SKU8792,8792,Motherboard,477,No,13,Tech Components,2664,Yes
BOM8793,SKU8793,8793,Battery,628,No,73,XYZ Pvt Ltd,3089,Yes
BOM8794,SKU8794,8794,Screen,772,Yes,54,XYZ Pvt Ltd,4319,No
BOM8795,SKU8795,8795,Motherboard,852,Yes,5,XYZ Pvt Ltd,4914,No
BOM8796,SKU8796,8796,Keyboard,794,Yes,42,Tech Components,701,Yes
BOM8797,SKU8797,8797,Motherboard,222,No,87,Tech Components,4103,No
BOM8798,SKU8798,8798,Keyboard,876,No,63,Tech Components,1451,No
BOM8799,SKU8799,8799,Battery,854,Yes,32,ABC Ltd,1035,No
BOM8800,SKU8800,8800,Battery,158,Yes,7,XYZ Pvt Ltd,1102,Yes
BOM8801,SKU8801,8801,Battery,239,No,14,ABC Ltd,3104,No
BOM8802,SKU8802,8802,Motherboard,297,Yes,31,Tech Components,2213,No
BOM8803,SKU8803,8803,Battery,397,No,27,ABC Ltd,3752,No
BOM8804,SKU8804,8804,Screen,758,Yes,32,ABC Ltd,1242,Yes
BOM8805,SKU8805,8805,Motherboard,497,No,9,ABC Ltd,710,Yes
BOM8806,SKU8806,8806,Motherboard,272,Yes,57,XYZ Pvt Ltd,1634,Yes
BOM8807,SKU8807,8807,Battery,201,Yes,84,Tech Components,3585,Yes
BOM8808,SKU8808,8808,Screen,107,No,25,ABC Ltd,2358,No
BOM8809,SKU8809,8809,Screen,367,Yes,11,ABC Ltd,2184,No
BOM8810,SKU8810,8810,Battery,463,Yes,98,ABC Ltd,2422,No
BOM8811,SKU8811,8811,Motherboard,898,No,70,Tech Components,4440,Yes
BOM8812,SKU8812,8812,Keyboard,324,No,29,Tech Components,3072,No
BOM8813,SKU8813,8813,Battery,543,Yes,68,Tech Components,1779,No
BOM8814,SKU8814,8814,Motherboard,440,Yes,25,Tech Components,1354,No
BOM8815,SKU8815,8815,Screen,833,Yes,73,ABC Ltd,4906,No
BOM8816,SKU8816,8816,Screen,455,No,67,ABC Ltd,3085,No
BOM8817,SKU8817,8817,Screen,501,No,81,Tech Components,2118,No
BOM8818,SKU8818,8818,Battery,576,Yes,99,XYZ Pvt Ltd,2075,No
BOM8819,SKU8819,8819,Keyboard,364,Yes,25,Tech Components,4212,Yes
BOM8820,SKU8820,8820,Motherboard,417,No,46,Tech Components,4470,Yes
BOM8821,SKU8821,8821,Keyboard,842,No,74,XYZ Pvt Ltd,1425,No
BOM8822,SKU8822,8822,Motherboard,522,Yes,37,XYZ Pvt Ltd,4249,No
BOM8823,SKU8823,8823,Keyboard,874,No,33,Tech Components,2405,No
BOM8824,SKU8824,8824,Motherboard,386,Yes,15,XYZ Pvt Ltd,1260,No
BOM8825,SKU8825,8825,Keyboard,440,No,23,XYZ Pvt Ltd,4269,No
BOM8826,SKU8826,8826,Keyboard,866,Yes,37,XYZ Pvt Ltd,742,Yes
BOM8827,SKU8827,8827,Motherboard,382,No,90,XYZ Pvt Ltd,3838,No
BOM8828,SKU8828,8828,Motherboard,525,Yes,54,Tech Components,2251,No
BOM8829,SKU8829,8829,Screen,857,Yes,46,ABC Ltd,1342,Yes
BOM8830,SKU8830,8830,Motherboard,600,No,88,ABC Ltd,2242,Yes
BOM8831,SKU8831,8831,Keyboard,384,No,16,ABC Ltd,538,Yes
BOM8832,SKU8832,8832,Screen,745,Yes,76,XYZ Pvt Ltd,2478,No
BOM8833,SKU8833,8833,Motherboard,671,Yes,84,XYZ Pvt Ltd,1939,Yes
BOM8834,SKU8834,8834,Battery,138,No,48,XYZ Pvt Ltd,3813,Yes
BOM8835,SKU8835,8835,Screen,303,No,24,Tech Components,1583,Yes
BOM8836,SKU8836,8836,Screen,420,No,42,XYZ Pvt Ltd,1681,Yes
BOM8837,SKU8837,8837,Motherboard,747,Yes,2,ABC Ltd,1355,Yes
BOM8838,SKU8838,8838,Keyboard,763,Yes,1,ABC Ltd,1881,Yes
BOM8839,SKU8839,8839,Motherboard,717,Yes,42,ABC Ltd,2772,No
BOM8840,SKU8840,8840,Motherboard,412,Yes,8,XYZ Pvt Ltd,947,No
BOM8841,SKU8841,8841,Motherboard,980,No,42,ABC Ltd,3932,No
BOM8842,SKU8842,8842,Keyboard,445,Yes,94,XYZ Pvt Ltd,4568,No
BOM8843,SKU8843,8843,Screen,487,No,4,ABC Ltd,2899,No
BOM8844,SKU8844,8844,Keyboard,735,Yes,27,ABC Ltd,1164,Yes
BOM8845,SKU8845,8845,Battery,615,Yes,4,Tech Components,2737,Yes
BOM8846,SKU8846,8846,Battery,996,No,77,ABC Ltd,1105,Yes
BOM8847,SKU8847,8847,Screen,128,No,5,Tech Components,696,No
BOM8848,SKU8848,8848,Screen,787,No,4,XYZ Pvt Ltd,4295,No
BOM8849,SKU8849,8849,Keyboard,345,Yes,14,Tech Components,615,Yes
BOM8850,SKU8850,8850,Motherboard,472,Yes,52,Tech Components,2373,No
BOM8851,SKU8851,8851,Motherboard,352,Yes,5,ABC Ltd,2089,No
BOM8852,SKU8852,8852,Keyboard,999,No,97,ABC Ltd,4840,No
BOM8853,SKU8853,8853,Screen,419,Yes,97,XYZ Pvt Ltd,4984,No
BOM8854,SKU8854,8854,Keyboard,216,No,43,ABC Ltd,1118,No
BOM8855,SKU8855,8855,Motherboard,764,Yes,13,XYZ Pvt Ltd,2528,No
BOM8856,SKU8856,8856,Keyboard,466,Yes,11,Tech Components,3274,No
BOM8857,SKU8857,8857,Screen,388,No,20,Tech Components,1746,No
BOM8858,SKU8858,8858,Battery,839,No,35,ABC Ltd,1549,No
BOM8859,SKU8859,8859,Screen,430,No,4,ABC Ltd,1177,No
BOM8860,SKU8860,8860,Battery,878,Yes,34,Tech Components,2561,Yes
BOM8861,SKU8861,8861,Screen,747,No,73,ABC Ltd,1386,No
BOM8862,SKU8862,8862,Motherboard,848,Yes,23,XYZ Pvt Ltd,2137,Yes
BOM8863,SKU8863,8863,Keyboard,785,Yes,84,ABC Ltd,895,Yes
BOM8864,SKU8864,8864,Motherboard,495,Yes,52,Tech Components,1100,Yes
BOM8865,SKU8865,8865,Screen,849,No,2,ABC Ltd,1503,Yes
BOM8866,SKU8866,8866,Motherboard,132,Yes,31,Tech Components,3760,Yes
BOM8867,SKU8867,8867,Battery,431,No,64,ABC Ltd,3747,No
BOM8868,SKU8868,8868,Keyboard,769,No,62,Tech Components,2250,No
BOM8869,SKU8869,8869,Battery,617,Yes,31,ABC Ltd,3289,No
BOM8870,SKU8870,8870,Keyboard,908,No,51,XYZ Pvt Ltd,2543,Yes
BOM8871,SKU8871,8871,Battery,305,Yes,80,XYZ Pvt Ltd,1467,Yes
BOM8872,SKU8872,8872,Battery,376,No,80,XYZ Pvt Ltd,4727,No
BOM8873,SKU8873,8873,Screen,644,No,76,Tech Components,546,Yes
BOM8874,SKU8874,8874,Keyboard,348,Yes,29,XYZ Pvt Ltd,4597,No
BOM8875,SKU8875,8875,Screen,465,No,95,Tech Components,1561,No
BOM8876,SKU8876,8876,Screen,884,No,46,XYZ Pvt Ltd,1677,Yes
BOM8877,SKU8877,8877,Screen,405,Yes,60,ABC Ltd,3484,Yes
BOM8878,SKU8878,8878,Battery,568,Yes,54,Tech Components,1847,No
BOM8879,SKU8879,8879,Screen,295,Yes,21,Tech Components,3381,Yes
BOM8880,SKU8880,8880,Keyboard,753,No,39,Tech Components,1761,No
BOM8881,SKU8881,8881,Screen,589,Yes,51,ABC Ltd,663,Yes
BOM8882,SKU8882,8882,Keyboard,372,Yes,5,Tech Components,2067,No
BOM8883,SKU8883,8883,Keyboard,244,Yes,22,XYZ Pvt Ltd,2670,Yes
BOM8884,SKU8884,8884,Screen,637,Yes,59,Tech Components,2586,Yes
BOM8885,SKU8885,8885,Battery,577,No,38,Tech Components,4907,Yes
BOM8886,SKU8886,8886,Keyboard,518,Yes,43,Tech Components,3795,Yes
BOM8887,SKU8887,8887,Screen,597,No,0,XYZ Pvt Ltd,1756,No
BOM8888,SKU8888,8888,Motherboard,108,Yes,44,XYZ Pvt Ltd,2488,Yes
BOM8889,SKU8889,8889,Motherboard,222,No,43,Tech Components,2118,Yes
BOM8890,SKU8890,8890,Keyboard,362,No,99,XYZ Pvt Ltd,1270,No
BOM8891,SKU8891,8891,Motherboard,921,Yes,5,Tech Components,676,No
BOM8892,SKU8892,8892,Battery,986,Yes,21,Tech Components,3050,No
BOM8893,SKU8893,8893,Battery,478,No,41,ABC Ltd,3536,Yes
BOM8894,SKU8894,8894,Motherboard,855,No,62,XYZ Pvt Ltd,3293,Yes
BOM8895,SKU8895,8895,Motherboard,377,No,59,XYZ Pvt Ltd,4733,Yes
BOM8896,SKU8896,8896,Keyboard,118,Yes,75,Tech Components,1072,Yes
BOM8897,SKU8897,8897,Battery,543,No,44,Tech Components,539,Yes
BOM8898,SKU8898,8898,Screen,876,Yes,18,Tech Components,3799,Yes
BOM8899,SKU8899,8899,Battery,725,No,38,ABC Ltd,4120,Yes
BOM8900,SKU8900,8900,Screen,779,Yes,78,XYZ Pvt Ltd,4410,Yes
BOM8901,SKU8901,8901,Motherboard,454,No,70,XYZ Pvt Ltd,3814,Yes
BOM8902,SKU8902,8902,Motherboard,101,No,72,ABC Ltd,3873,No
BOM8903,SKU8903,8903,Screen,900,Yes,21,ABC Ltd,664,Yes
BOM8904,SKU8904,8904,Battery,765,No,8,XYZ Pvt Ltd,3386,No
BOM8905,SKU8905,8905,Battery,585,Yes,64,ABC Ltd,1680,Yes
BOM8906,SKU8906,8906,Keyboard,399,Yes,87,XYZ Pvt Ltd,566,No
BOM8907,SKU8907,8907,Battery,219,No,42,ABC Ltd,1819,Yes
BOM8908,SKU8908,8908,Screen,150,Yes,40,ABC Ltd,3429,No
BOM8909,SKU8909,8909,Keyboard,1000,Yes,95,ABC Ltd,3593,No
BOM8910,SKU8910,8910,Motherboard,568,Yes,61,XYZ Pvt Ltd,3496,Yes
BOM8911,SKU8911,8911,Screen,243,Yes,98,ABC Ltd,2511,Yes
BOM8912,SKU8912,8912,Keyboard,821,No,27,Tech Components,3786,No
BOM8913,SKU8913,8913,Motherboard,810,Yes,82,ABC Ltd,1136,Yes
BOM8914,SKU8914,8914,Keyboard,551,No,64,ABC Ltd,4707,Yes
BOM8915,SKU8915,8915,Screen,484,Yes,72,ABC Ltd,695,Yes
BOM8916,SKU8916,8916,Battery,765,No,91,XYZ Pvt Ltd,2581,Yes
BOM8917,SKU8917,8917,Keyboard,836,Yes,58,XYZ Pvt Ltd,3795,Yes
BOM8918,SKU8918,8918,Keyboard,217,Yes,60,ABC Ltd,2211,Yes
BOM8919,SKU8919,8919,Screen,883,No,34,XYZ Pvt Ltd,783,No
BOM8920,SKU8920,8920,Battery,258,No,45,XYZ Pvt Ltd,2346,Yes
BOM8921,SKU8921,8921,Screen,276,No,44,ABC Ltd,2958,No
BOM8922,SKU8922,8922,Motherboard,944,No,3,Tech Components,2259,Yes
BOM8923,SKU8923,8923,Motherboard,226,No,93,Tech Components,1747,No
BOM8924,SKU8924,8924,Screen,112,No,54,Tech Components,1839,No
BOM8925,SKU8925,8925,Screen,556,No,19,XYZ Pvt Ltd,2777,Yes
BOM8926,SKU8926,8926,Screen,142,Yes,39,XYZ Pvt Ltd,2708,Yes
BOM8927,SKU8927,8927,Screen,885,No,27,XYZ Pvt Ltd,4219,No
BOM8928,SKU8928,8928,Battery,499,No,37,Tech Components,3341,No
BOM8929,SKU8929,8929,Battery,672,No,51,Tech Components,2393,Yes
BOM8930,SKU8930,8930,Motherboard,578,Yes,83,Tech Components,3714,Yes
BOM8931,SKU8931,8931,Motherboard,194,No,5,ABC Ltd,1393,Yes
BOM8932,SKU8932,8932,Battery,852,No,71,ABC Ltd,4280,No
BOM8933,SKU8933,8933,Screen,806,No,81,Tech Components,2815,Yes
BOM8934,SKU8934,8934,Keyboard,486,Yes,16,ABC Ltd,3521,No
BOM8935,SKU8935,8935,Motherboard,315,Yes,3,Tech Components,2917,Yes
BOM8936,SKU8936,8936,Motherboard,122,No,14,ABC Ltd,2750,No
BOM8937,SKU8937,8937,Motherboard,168,Yes,76,Tech Components,3850,No
BOM8938,SKU8938,8938,Motherboard,309,No,46,XYZ Pvt Ltd,758,No
BOM8939,SKU8939,8939,Motherboard,733,Yes,18,XYZ Pvt Ltd,2234,No
BOM8940,SKU8940,8940,Screen,133,Yes,89,Tech Components,2009,Yes
BOM8941,SKU8941,8941,Keyboard,331,Yes,62,Tech Components,3647,No
BOM8942,SKU8942,8942,Battery,418,No,92,XYZ Pvt Ltd,2540,No
BOM8943,SKU8943,8943,Battery,589,Yes,18,XYZ Pvt Ltd,3687,Yes
BOM8944,SKU8944,8944,Screen,831,Yes,10,ABC Ltd,3213,No
BOM8945,SKU8945,8945,Motherboard,993,No,35,ABC Ltd,3097,No
BOM8946,SKU8946,8946,Keyboard,567,Yes,62,Tech Components,4902,No
BOM8947,SKU8947,8947,Screen,941,No,37,XYZ Pvt Ltd,1921,No
BOM8948,SKU8948,8948,Screen,272,No,11,Tech Components,3449,Yes
BOM8949,SKU8949,8949,Battery,266,Yes,92,Tech Components,2948,Yes
BOM8950,SKU8950,8950,Motherboard,992,Yes,39,ABC Ltd,3279,Yes
BOM8951,SKU8951,8951,Keyboard,137,No,81,XYZ Pvt Ltd,4837,No
BOM8952,SKU8952,8952,Battery,952,Yes,45,Tech Components,955,No
BOM8953,SKU8953,8953,Screen,499,Yes,44,Tech Components,3475,No
BOM8954,SKU8954,8954,Motherboard,632,Yes,68,Tech Components,941,Yes
BOM8955,SKU8955,8955,Motherboard,441,Yes,97,XYZ Pvt Ltd,2136,No
BOM8956,SKU8956,8956,Motherboard,666,No,43,ABC Ltd,890,No
BOM8957,SKU8957,8957,Battery,542,Yes,25,Tech Components,942,Yes
BOM8958,SKU8958,8958,Screen,272,No,26,Tech Components,1220,No
BOM8959,SKU8959,8959,Keyboard,756,No,40,Tech Components,4063,No
BOM8960,SKU8960,8960,Motherboard,595,No,89,XYZ Pvt Ltd,3348,Yes
BOM8961,SKU8961,8961,Keyboard,621,No,34,Tech Components,2007,No
BOM8962,SKU8962,8962,Battery,685,Yes,72,Tech Components,1505,No
BOM8963,SKU8963,8963,Screen,427,No,100,ABC Ltd,4798,No
BOM8964,SKU8964,8964,Screen,605,No,63,XYZ Pvt Ltd,2302,Yes
BOM8965,SKU8965,8965,Keyboard,523,No,67,ABC Ltd,3576,No
BOM8966,SKU8966,8966,Screen,131,Yes,59,XYZ Pvt Ltd,2882,Yes
BOM8967,SKU8967,8967,Screen,542,Yes,91,XYZ Pvt Ltd,2390,No
BOM8968,SKU8968,8968,Motherboard,929,No,46,ABC Ltd,2030,Yes
BOM8969,SKU8969,8969,Screen,509,No,40,XYZ Pvt Ltd,4185,Yes
BOM8970,SKU8970,8970,Keyboard,202,No,16,XYZ Pvt Ltd,1121,Yes
BOM8971,SKU8971,8971,Motherboard,740,Yes,40,ABC Ltd,4581,Yes
BOM8972,SKU8972,8972,Keyboard,262,No,8,Tech Components,1960,Yes
BOM8973,SKU8973,8973,Motherboard,278,Yes,75,Tech Components,2870,No
BOM8974,SKU8974,8974,Screen,847,Yes,69,XYZ Pvt Ltd,2478,No
BOM8975,SKU8975,8975,Battery,465,No,48,XYZ Pvt Ltd,4923,Yes
BOM8976,SKU8976,8976,Motherboard,612,No,64,ABC Ltd,1444,Yes
BOM8977,SKU8977,8977,Screen,962,Yes,7,ABC Ltd,2457,No
BOM8978,SKU8978,8978,Screen,545,Yes,9,ABC Ltd,3711,No
BOM8979,SKU8979,8979,Battery,192,No,49,XYZ Pvt Ltd,4885,Yes
BOM8980,SKU8980,8980,Screen,853,Yes,78,ABC Ltd,999,Yes
BOM8981,SKU8981,8981,Battery,755,Yes,68,XYZ Pvt Ltd,714,Yes
BOM8982,SKU8982,8982,Battery,332,Yes,14,Tech Components,2304,No
BOM8983,SKU8983,8983,Motherboard,872,Yes,12,XYZ Pvt Ltd,2090,Yes
BOM8984,SKU8984,8984,Keyboard,828,Yes,88,Tech Components,4483,Yes
BOM8985,SKU8985,8985,Keyboard,829,No,26,Tech Components,4550,No
BOM8986,SKU8986,8986,Keyboard,994,No,29,ABC Ltd,4205,No
BOM8987,SKU8987,8987,Motherboard,823,No,32,XYZ Pvt Ltd,1606,Yes
BOM8988,SKU8988,8988,Battery,219,No,58,XYZ Pvt Ltd,1717,Yes
BOM8989,SKU8989,8989,Screen,981,No,47,ABC Ltd,672,Yes
BOM8990,SKU8990,8990,Screen,345,No,22,Tech Components,1782,No
BOM8991,SKU8991,8991,Screen,487,Yes,87,ABC Ltd,4755,No
BOM8992,SKU8992,8992,Screen,115,No,79,Tech Components,3375,Yes
BOM8993,SKU8993,8993,Battery,481,Yes,1,Tech Components,3117,Yes
BOM8994,SKU8994,8994,Motherboard,604,Yes,3,ABC Ltd,3530,Yes
BOM8995,SKU8995,8995,Motherboard,985,Yes,48,ABC Ltd,4026,Yes
BOM8996,SKU8996,8996,Battery,594,Yes,77,XYZ Pvt Ltd,2092,No
BOM8997,SKU8997,8997,Motherboard,717,No,69,Tech Components,3390,Yes
BOM8998,SKU8998,8998,Battery,712,Yes,49,Tech Components,4730,No
BOM8999,SKU8999,8999,Motherboard,131,No,17,Tech Components,4071,No
BOM9000,SKU9000,9000,Screen,845,No,37,Tech Components,2485,No
BOM9001,SKU9001,9001,Motherboard,643,Yes,35,XYZ Pvt Ltd,3496,No
BOM9002,SKU9002,9002,Keyboard,120,Yes,22,ABC Ltd,2322,No
BOM9003,SKU9003,9003,Keyboard,700,Yes,95,ABC Ltd,2030,Yes
BOM9004,SKU9004,9004,Battery,397,Yes,61,Tech Components,816,Yes
BOM9005,SKU9005,9005,Motherboard,329,No,87,Tech Components,2763,No
BOM9006,SKU9006,9006,Screen,570,No,77,XYZ Pvt Ltd,1666,No
BOM9007,SKU9007,9007,Motherboard,847,No,40,XYZ Pvt Ltd,3702,Yes
BOM9008,SKU9008,9008,Keyboard,705,No,0,ABC Ltd,532,Yes
BOM9009,SKU9009,9009,Keyboard,283,No,27,XYZ Pvt Ltd,3668,No
BOM9010,SKU9010,9010,Motherboard,332,Yes,50,ABC Ltd,2597,Yes
BOM9011,SKU9011,9011,Motherboard,181,No,11,XYZ Pvt Ltd,3749,No
BOM9012,SKU9012,9012,Battery,524,No,43,ABC Ltd,1200,No
BOM9013,SKU9013,9013,Screen,782,No,88,XYZ Pvt Ltd,4431,Yes
BOM9014,SKU9014,9014,Battery,840,No,25,XYZ Pvt Ltd,2757,No
BOM9015,SKU9015,9015,Motherboard,750,Yes,60,ABC Ltd,4743,Yes
BOM9016,SKU9016,9016,Battery,205,No,24,XYZ Pvt Ltd,2852,No
BOM9017,SKU9017,9017,Battery,737,No,13,Tech Components,651,Yes
BOM9018,SKU9018,9018,Motherboard,325,Yes,10,XYZ Pvt Ltd,4255,Yes
BOM9019,SKU9019,9019,Battery,282,No,17,Tech Components,2823,No
BOM9020,SKU9020,9020,Battery,517,No,54,Tech Components,1017,No
BOM9021,SKU9021,9021,Keyboard,197,Yes,85,XYZ Pvt Ltd,1889,Yes
BOM9022,SKU9022,9022,Motherboard,476,No,55,XYZ Pvt Ltd,2978,Yes
BOM9023,SKU9023,9023,Battery,892,No,16,ABC Ltd,1440,Yes
BOM9024,SKU9024,9024,Keyboard,652,Yes,72,XYZ Pvt Ltd,2233,Yes
BOM9025,SKU9025,9025,Keyboard,476,No,65,ABC Ltd,1646,No
BOM9026,SKU9026,9026,Screen,130,No,38,XYZ Pvt Ltd,501,No
BOM9027,SKU9027,9027,Keyboard,310,Yes,23,XYZ Pvt Ltd,1956,Yes
BOM9028,SKU9028,9028,Motherboard,591,No,57,XYZ Pvt Ltd,4555,Yes
BOM9029,SKU9029,9029,Battery,119,Yes,28,XYZ Pvt Ltd,925,Yes
BOM9030,SKU9030,9030,Screen,306,Yes,83,Tech Components,2738,No
BOM9031,SKU9031,9031,Battery,248,No,27,ABC Ltd,2392,No
BOM9032,SKU9032,9032,Motherboard,107,Yes,97,XYZ Pvt Ltd,3799,Yes
BOM9033,SKU9033,9033,Keyboard,981,Yes,80,ABC Ltd,563,Yes
BOM9034,SKU9034,9034,Keyboard,841,Yes,87,Tech Components,4043,No
BOM9035,SKU9035,9035,Keyboard,204,No,74,XYZ Pvt Ltd,2489,Yes
BOM9036,SKU9036,9036,Battery,770,Yes,45,Tech Components,4202,Yes
BOM9037,SKU9037,9037,Battery,724,No,98,ABC Ltd,1610,Yes
BOM9038,SKU9038,9038,Screen,566,No,7,XYZ Pvt Ltd,3792,No
BOM9039,SKU9039,9039,Screen,937,No,13,XYZ Pvt Ltd,4067,No
BOM9040,SKU9040,9040,Screen,824,No,51,ABC Ltd,1803,Yes
BOM9041,SKU9041,9041,Screen,299,Yes,94,XYZ Pvt Ltd,4477,Yes
BOM9042,SKU9042,9042,Battery,883,Yes,45,Tech Components,3933,Yes
BOM9043,SKU9043,9043,Motherboard,972,No,40,ABC Ltd,4150,No
BOM9044,SKU9044,9044,Battery,357,Yes,92,XYZ Pvt Ltd,2373,Yes
BOM9045,SKU9045,9045,Motherboard,565,Yes,93,ABC Ltd,3669,No
BOM9046,SKU9046,9046,Keyboard,537,No,35,ABC Ltd,3873,No
BOM9047,SKU9047,9047,Keyboard,295,Yes,17,XYZ Pvt Ltd,1840,No
BOM9048,SKU9048,9048,Keyboard,428,Yes,52,ABC Ltd,3512,Yes
BOM9049,SKU9049,9049,Motherboard,126,No,100,ABC Ltd,2286,No
BOM9050,SKU9050,9050,Keyboard,442,No,12,Tech Components,3825,Yes
BOM9051,SKU9051,9051,Motherboard,567,Yes,89,XYZ Pvt Ltd,3926,No
BOM9052,SKU9052,9052,Battery,360,No,56,ABC Ltd,1074,No
BOM9053,SKU9053,9053,Keyboard,134,No,28,ABC Ltd,1097,Yes
BOM9054,SKU9054,9054,Keyboard,584,No,80,XYZ Pvt Ltd,2301,Yes
BOM9055,SKU9055,9055,Keyboard,717,No,0,Tech Components,3444,No
BOM9056,SKU9056,9056,Battery,844,Yes,3,XYZ Pvt Ltd,2244,Yes
BOM9057,SKU9057,9057,Keyboard,644,No,5,ABC Ltd,4122,No
BOM9058,SKU9058,9058,Screen,946,No,59,Tech Components,3244,Yes
BOM9059,SKU9059,9059,Motherboard,525,Yes,74,XYZ Pvt Ltd,821,Yes
BOM9060,SKU9060,9060,Battery,671,Yes,21,Tech Components,1621,Yes
BOM9061,SKU9061,9061,Motherboard,844,No,9,ABC Ltd,1105,No
BOM9062,SKU9062,9062,Screen,471,No,97,ABC Ltd,605,Yes
BOM9063,SKU9063,9063,Keyboard,788,No,62,Tech Components,2708,Yes
BOM9064,SKU9064,9064,Screen,776,Yes,28,Tech Components,3523,No
BOM9065,SKU9065,9065,Screen,623,No,24,XYZ Pvt Ltd,508,Yes
BOM9066,SKU9066,9066,Keyboard,892,No,37,XYZ Pvt Ltd,2631,No
BOM9067,SKU9067,9067,Keyboard,751,Yes,85,Tech Components,3460,No
BOM9068,SKU9068,9068,Screen,940,No,11,ABC Ltd,4636,Yes
BOM9069,SKU9069,9069,Battery,609,Yes,98,ABC Ltd,1887,No
BOM9070,SKU9070,9070,Battery,708,Yes,0,ABC Ltd,2053,No
BOM9071,SKU9071,9071,Keyboard,756,Yes,3,XYZ Pvt Ltd,4305,Yes
BOM9072,SKU9072,9072,Keyboard,649,Yes,97,ABC Ltd,1292,No
BOM9073,SKU9073,9073,Screen,596,Yes,53,Tech Components,2050,No
BOM9074,SKU9074,9074,Battery,278,No,74,ABC Ltd,4325,Yes
BOM9075,SKU9075,9075,Screen,548,Yes,84,ABC Ltd,1521,No
BOM9076,SKU9076,9076,Keyboard,849,No,6,ABC Ltd,2965,Yes
BOM9077,SKU9077,9077,Battery,827,No,39,Tech Components,3031,Yes
BOM9078,SKU9078,9078,Battery,826,No,38,Tech Components,1412,Yes
BOM9079,SKU9079,9079,Motherboard,395,No,14,ABC Ltd,4942,Yes
BOM9080,SKU9080,9080,Screen,927,No,73,ABC Ltd,2276,No
BOM9081,SKU9081,9081,Motherboard,693,No,47,XYZ Pvt Ltd,2581,Yes
BOM9082,SKU9082,9082,Battery,996,No,51,XYZ Pvt Ltd,2181,Yes
BOM9083,SKU9083,9083,Screen,378,Yes,78,Tech Components,4660,Yes
BOM9084,SKU9084,9084,Keyboard,803,Yes,13,XYZ Pvt Ltd,3978,No
BOM9085,SKU9085,9085,Keyboard,406,Yes,30,Tech Components,805,No
BOM9086,SKU9086,9086,Battery,861,Yes,28,Tech Components,2078,No
BOM9087,SKU9087,9087,Battery,613,Yes,74,XYZ Pvt Ltd,802,No
BOM9088,SKU9088,9088,Screen,180,No,54,Tech Components,2656,Yes
BOM9089,SKU9089,9089,Motherboard,785,Yes,75,ABC Ltd,1840,No
BOM9090,SKU9090,9090,Keyboard,376,No,61,XYZ Pvt Ltd,1736,Yes
BOM9091,SKU9091,9091,Keyboard,818,No,18,Tech Components,1024,No
BOM9092,SKU9092,9092,Screen,960,No,84,ABC Ltd,4322,No
BOM9093,SKU9093,9093,Battery,434,Yes,32,ABC Ltd,2105,No
BOM9094,SKU9094,9094,Screen,906,Yes,20,XYZ Pvt Ltd,3306,No
BOM9095,SKU9095,9095,Motherboard,882,Yes,30,XYZ Pvt Ltd,2698,No
BOM9096,SKU9096,9096,Motherboard,407,Yes,16,XYZ Pvt Ltd,2164,No
BOM9097,SKU9097,9097,Battery,385,Yes,100,ABC Ltd,2318,Yes
BOM9098,SKU9098,9098,Screen,636,Yes,15,ABC Ltd,1293,No
BOM9099,SKU9099,9099,Keyboard,411,No,84,ABC Ltd,4284,Yes
BOM9100,SKU9100,9100,Keyboard,737,Yes,96,ABC Ltd,4422,Yes
BOM9101,SKU9101,9101,Battery,860,No,50,Tech Components,3067,Yes
BOM9102,SKU9102,9102,Battery,416,Yes,92,XYZ Pvt Ltd,3418,No
BOM9103,SKU9103,9103,Screen,947,Yes,1,Tech Components,1642,Yes
BOM9104,SKU9104,9104,Battery,426,No,53,XYZ Pvt Ltd,711,Yes
BOM9105,SKU9105,9105,Motherboard,211,No,51,XYZ Pvt Ltd,3099,Yes
BOM9106,SKU9106,9106,Screen,178,Yes,40,XYZ Pvt Ltd,2219,No
BOM9107,SKU9107,9107,Battery,406,No,61,ABC Ltd,2810,No
BOM9108,SKU9108,9108,Battery,224,No,9,ABC Ltd,2577,No
BOM9109,SKU9109,9109,Battery,675,No,33,XYZ Pvt Ltd,3520,Yes
BOM9110,SKU9110,9110,Keyboard,179,Yes,82,Tech Components,4029,Yes
BOM9111,SKU9111,9111,Screen,558,No,52,XYZ Pvt Ltd,4409,Yes
BOM9112,SKU9112,9112,Battery,452,No,66,Tech Components,520,Yes
BOM9113,SKU9113,9113,Battery,246,No,27,XYZ Pvt Ltd,3036,Yes
BOM9114,SKU9114,9114,Battery,391,Yes,20,ABC Ltd,2764,Yes
BOM9115,SKU9115,9115,Motherboard,279,Yes,88,ABC Ltd,2848,No
BOM9116,SKU9116,9116,Screen,908,No,4,ABC Ltd,2551,No
