bom_id,sku_id,product_id,component_name,component_weight,recyclable,recycled_content_percentage,supplier_name,cost_per_component,hazardous_material_flag
BOM12390,SKU12390,12390.0,keyboard,410.0,no,52.0,tech components,3253.0,yes
BOM12391,SKU12391,12391.0,keyboard,939.0,yes,67.0,tech components,1225.0,no
BOM12392,SKU12392,12392.0,screen,575.0,no,13.0,xyz pvt ltd,2717.0,yes
BOM12393,SKU12393,12393.0,keyboard,670.0,no,11.0,xyz pvt ltd,1993.0,no
BOM12394,SKU12394,12394.0,battery,293.0,yes,29.0,tech components,3419.0,yes
BOM12395,SKU12395,12395.0,battery,957.0,no,90.0,tech components,4341.0,yes
BOM12396,SKU12396,12396.0,screen,210.0,no,91.0,tech components,4227.0,yes
BOM12397,SKU12397,12397.0,screen,374.0,no,96.0,tech components,2992.0,yes
BOM12398,SKU12398,12398.0,motherboard,855.0,no,0.0,abc ltd,3321.0,no
BOM12399,SKU12399,12399.0,screen,693.0,yes,75.0,abc ltd,4231.0,no
BOM12400,SKU12400,12400.0,battery,810.0,yes,29.0,xyz pvt ltd,502.0,yes
BOM12401,SKU12401,12401.0,keyboard,556.0,no,53.0,tech components,852.0,yes
BOM12402,SKU12402,12402.0,battery,900.0,yes,86.0,tech components,1484.0,no
BOM12403,SKU12403,12403.0,battery,339.0,yes,98.0,abc ltd,2752.0,yes
BOM12404,SKU12404,12404.0,motherboard,116.0,no,48.0,xyz pvt ltd,2174.0,no
BOM12405,SKU12405,12405.0,battery,930.0,yes,91.0,abc ltd,4642.0,yes
BOM12406,SKU12406,12406.0,screen,640.0,no,36.0,xyz pvt ltd,1917.0,yes
BOM12407,SKU12407,12407.0,keyboard,128.0,yes,20.0,abc ltd,920.0,no
BOM12408,SKU12408,12408.0,screen,690.0,no,96.0,xyz pvt ltd,3618.0,yes
BOM12409,SKU12409,12409.0,battery,539.0,yes,24.0,xyz pvt ltd,1296.0,yes
BOM12410,SKU12410,12410.0,motherboard,861.0,yes,13.0,xyz pvt ltd,2364.0,no
BOM12411,SKU12411,12411.0,keyboard,597.0,yes,58.0,abc ltd,3051.0,no
BOM12412,SKU12412,12412.0,keyboard,312.0,yes,63.0,xyz pvt ltd,4045.0,yes
BOM12413,SKU12413,12413.0,keyboard,960.0,no,25.0,abc ltd,4918.0,yes
BOM12414,SKU12414,12414.0,motherboard,172.0,no,68.0,abc ltd,708.0,no
BOM12415,SKU12415,12415.0,battery,180.0,no,60.0,abc ltd,3351.0,no
BOM12416,SKU12416,12416.0,keyboard,715.0,yes,59.0,xyz pvt ltd,2996.0,no
BOM12417,SKU12417,12417.0,battery,844.0,no,97.0,xyz pvt ltd,1796.0,no
BOM12418,SKU12418,12418.0,motherboard,823.0,yes,15.0,xyz pvt ltd,4184.0,no
BOM12419,SKU12419,12419.0,battery,507.0,no,65.0,abc ltd,970.0,yes
BOM12420,SKU12420,12420.0,motherboard,115.0,yes,26.0,xyz pvt ltd,2333.0,no
BOM12421,SKU12421,12421.0,motherboard,260.0,no,17.0,xyz pvt ltd,731.0,no
BOM12422,SKU12422,12422.0,screen,753.0,no,78.0,abc ltd,879.0,yes
BOM12423,SKU12423,12423.0,motherboard,102.0,no,53.0,abc ltd,4059.0,yes
BOM12424,SKU12424,12424.0,motherboard,364.0,yes,51.0,abc ltd,972.0,no
BOM12425,SKU12425,12425.0,battery,659.0,yes,28.0,tech components,3869.0,no
BOM12426,SKU12426,12426.0,battery,842.0,no,96.0,abc ltd,3951.0,no
BOM12427,SKU12427,12427.0,motherboard,858.0,no,50.0,tech components,1534.0,yes
BOM12428,SKU12428,12428.0,motherboard,538.0,no,64.0,tech components,4654.0,no
BOM12429,SKU12429,12429.0,battery,878.0,no,26.0,tech components,2031.0,yes
BOM12430,SKU12430,12430.0,motherboard,412.0,yes,45.0,abc ltd,1727.0,yes
BOM12431,SKU12431,12431.0,battery,729.0,yes,29.0,abc ltd,2718.0,yes
BOM12432,SKU12432,12432.0,battery,955.0,no,16.0,xyz pvt ltd,3279.0,no
BOM12433,SKU12433,12433.0,screen,753.0,no,55.0,abc ltd,4176.0,yes
BOM12434,SKU12434,12434.0,motherboard,640.0,no,84.0,abc ltd,4348.0,no
BOM12435,SKU12435,12435.0,motherboard,254.0,no,28.0,tech components,4544.0,yes
BOM12436,SKU12436,12436.0,battery,903.0,no,0.0,tech components,4501.0,yes
BOM12437,SKU12437,12437.0,keyboard,315.0,yes,11.0,abc ltd,1875.0,yes
BOM12438,SKU12438,12438.0,battery,383.0,yes,45.0,abc ltd,2805.0,no
BOM12439,SKU12439,12439.0,screen,425.0,yes,11.0,abc ltd,1633.0,no
BOM12440,SKU12440,12440.0,motherboard,273.0,no,58.0,tech components,4208.0,no
BOM12441,SKU12441,12441.0,battery,917.0,no,83.0,abc ltd,3007.0,no
BOM12442,SKU12442,12442.0,motherboard,367.0,yes,29.0,xyz pvt ltd,2949.0,yes
BOM12443,SKU12443,12443.0,screen,846.0,yes,100.0,abc ltd,2886.0,no
BOM12444,SKU12444,12444.0,motherboard,509.0,no,39.0,abc ltd,2506.0,no
BOM12445,SKU12445,12445.0,keyboard,756.0,yes,25.0,tech components,946.0,yes
BOM12446,SKU12446,12446.0,battery,558.0,no,52.0,xyz pvt ltd,2322.0,yes
BOM12447,SKU12447,12447.0,keyboard,375.0,yes,73.0,xyz pvt ltd,2639.0,no
BOM12448,SKU12448,12448.0,motherboard,989.0,yes,18.0,xyz pvt ltd,756.0,yes
BOM12449,SKU12449,12449.0,battery,687.0,no,74.0,abc ltd,2330.0,yes
BOM12450,SKU12450,12450.0,screen,946.0,no,35.0,xyz pvt ltd,3487.0,no
BOM12451,SKU12451,12451.0,screen,721.0,yes,67.0,xyz pvt ltd,1656.0,no
BOM12452,SKU12452,12452.0,keyboard,915.0,no,91.0,abc ltd,4606.0,no
BOM12453,SKU12453,12453.0,battery,763.0,no,13.0,tech components,959.0,no
BOM12454,SKU12454,12454.0,battery,616.0,yes,25.0,xyz pvt ltd,4176.0,no
BOM12455,SKU12455,12455.0,motherboard,767.0,no,54.0,xyz pvt ltd,2930.0,yes
BOM12456,SKU12456,12456.0,motherboard,309.0,yes,16.0,xyz pvt ltd,3037.0,no
BOM12457,SKU12457,12457.0,battery,517.0,yes,50.0,abc ltd,4290.0,no
BOM12458,SKU12458,12458.0,keyboard,919.0,no,76.0,xyz pvt ltd,1344.0,no
BOM12459,SKU12459,12459.0,motherboard,852.0,no,60.0,xyz pvt ltd,3113.0,no
BOM12460,SKU12460,12460.0,motherboard,285.0,yes,36.0,tech components,1595.0,yes
BOM12461,SKU12461,12461.0,motherboard,356.0,no,27.0,abc ltd,4108.0,no
BOM12462,SKU12462,12462.0,keyboard,599.0,yes,81.0,xyz pvt ltd,2166.0,yes
BOM12463,SKU12463,12463.0,motherboard,794.0,yes,32.0,abc ltd,2893.0,yes
BOM12464,SKU12464,12464.0,motherboard,176.0,yes,20.0,abc ltd,3629.0,no
BOM12465,SKU12465,12465.0,keyboard,729.0,yes,72.0,tech components,4875.0,no
BOM12466,SKU12466,12466.0,screen,204.0,no,47.0,abc ltd,4766.0,yes
BOM12467,SKU12467,12467.0,motherboard,610.0,no,26.0,tech components,4476.0,yes
BOM12468,SKU12468,12468.0,battery,764.0,no,62.0,abc ltd,3556.0,yes
BOM12469,SKU12469,12469.0,keyboard,529.0,no,34.0,tech components,1444.0,no
BOM12470,SKU12470,12470.0,screen,542.0,yes,96.0,xyz pvt ltd,4458.0,yes
BOM12471,SKU12471,12471.0,battery,816.0,no,49.0,abc ltd,1216.0,no
BOM12472,SKU12472,12472.0,motherboard,692.0,yes,23.0,tech components,1375.0,yes
BOM12473,SKU12473,12473.0,screen,562.0,yes,50.0,abc ltd,2879.0,yes
BOM12474,SKU12474,12474.0,motherboard,469.0,yes,52.0,tech components,3929.0,no
BOM12475,SKU12475,12475.0,battery,987.0,no,99.0,tech components,548.0,yes
BOM12476,SKU12476,12476.0,screen,588.0,yes,26.0,tech components,616.0,no
BOM12477,SKU12477,12477.0,keyboard,709.0,no,64.0,tech components,4272.0,no
BOM12478,SKU12478,12478.0,keyboard,381.0,no,64.0,abc ltd,2393.0,no
BOM12479,SKU12479,12479.0,keyboard,892.0,no,96.0,xyz pvt ltd,1495.0,yes
BOM12480,SKU12480,12480.0,motherboard,553.0,no,32.0,abc ltd,1537.0,yes
BOM12481,SKU12481,12481.0,screen,904.0,yes,93.0,abc ltd,3596.0,no
BOM12482,SKU12482,12482.0,screen,860.0,no,96.0,tech components,4705.0,no
BOM12483,SKU12483,12483.0,motherboard,543.0,no,79.0,xyz pvt ltd,4868.0,yes
BOM12484,SKU12484,12484.0,battery,389.0,no,14.0,xyz pvt ltd,1895.0,no
BOM12485,SKU12485,12485.0,motherboard,674.0,yes,100.0,tech components,2043.0,no
BOM12486,SKU12486,12486.0,keyboard,357.0,yes,13.0,xyz pvt ltd,2053.0,no
BOM12487,SKU12487,12487.0,battery,104.0,yes,80.0,tech components,955.0,no
BOM12488,SKU12488,12488.0,screen,569.0,yes,73.0,xyz pvt ltd,1216.0,yes
BOM12489,SKU12489,12489.0,screen,103.0,yes,78.0,tech components,3664.0,yes
BOM12490,SKU12490,12490.0,keyboard,574.0,no,32.0,xyz pvt ltd,898.0,no
BOM12491,SKU12491,12491.0,keyboard,435.0,yes,70.0,abc ltd,2998.0,yes
BOM12492,SKU12492,12492.0,keyboard,274.0,yes,92.0,tech components,770.0,no
BOM12493,SKU12493,12493.0,motherboard,924.0,no,27.0,abc ltd,2723.0,yes
BOM12494,SKU12494,12494.0,screen,945.0,yes,37.0,xyz pvt ltd,3323.0,yes
BOM12495,SKU12495,12495.0,motherboard,960.0,no,92.0,abc ltd,1225.0,no
BOM12496,SKU12496,12496.0,keyboard,211.0,yes,74.0,xyz pvt ltd,3586.0,no
BOM12497,SKU12497,12497.0,keyboard,809.0,yes,46.0,xyz pvt ltd,2480.0,yes
BOM12498,SKU12498,12498.0,keyboard,403.0,no,23.0,abc ltd,1036.0,no
BOM12499,SKU12499,12499.0,screen,685.0,no,25.0,tech components,3498.0,no
BOM12500,SKU12500,12500.0,keyboard,523.0,yes,59.0,xyz pvt ltd,4624.0,yes
BOM12501,SKU12501,12501.0,battery,506.0,yes,39.0,tech components,1333.0,no
BOM12502,SKU12502,12502.0,battery,470.0,no,7.0,xyz pvt ltd,2451.0,no
BOM12503,SKU12503,12503.0,motherboard,766.0,no,21.0,xyz pvt ltd,2856.0,no
BOM12504,SKU12504,12504.0,battery,946.0,yes,43.0,tech components,1404.0,no
BOM12505,SKU12505,12505.0,screen,959.0,no,12.0,tech components,1014.0,yes
BOM12506,SKU12506,12506.0,motherboard,519.0,yes,18.0,abc ltd,3900.0,no
BOM12507,SKU12507,12507.0,screen,983.0,yes,89.0,abc ltd,1701.0,yes
BOM12508,SKU12508,12508.0,screen,151.0,no,87.0,tech components,2684.0,no
BOM12509,SKU12509,12509.0,keyboard,816.0,no,44.0,xyz pvt ltd,1848.0,no
BOM12510,SKU12510,12510.0,battery,115.0,yes,84.0,tech components,1493.0,yes
BOM12511,SKU12511,12511.0,battery,231.0,yes,33.0,abc ltd,2858.0,yes
BOM12512,SKU12512,12512.0,keyboard,667.0,yes,78.0,abc ltd,2207.0,yes
BOM12513,SKU12513,12513.0,screen,768.0,no,92.0,xyz pvt ltd,3663.0,no
BOM12514,SKU12514,12514.0,battery,315.0,no,15.0,abc ltd,4457.0,no
BOM12515,SKU12515,12515.0,keyboard,502.0,no,67.0,xyz pvt ltd,1080.0,no
BOM12516,SKU12516,12516.0,screen,285.0,yes,77.0,tech components,1277.0,yes
BOM12517,SKU12517,12517.0,battery,730.0,yes,66.0,abc ltd,4369.0,yes
BOM12518,SKU12518,12518.0,motherboard,418.0,yes,77.0,tech components,897.0,no
BOM12519,SKU12519,12519.0,keyboard,526.0,no,19.0,tech components,3905.0,yes
BOM12520,SKU12520,12520.0,battery,184.0,no,66.0,tech components,1337.0,yes
BOM12521,SKU12521,12521.0,screen,848.0,no,36.0,xyz pvt ltd,1172.0,yes
BOM12522,SKU12522,12522.0,keyboard,286.0,yes,58.0,tech components,2297.0,no
BOM12523,SKU12523,12523.0,keyboard,358.0,yes,31.0,abc ltd,4596.0,no
BOM12524,SKU12524,12524.0,keyboard,402.0,no,17.0,tech components,1067.0,no
BOM12525,SKU12525,12525.0,motherboard,971.0,no,99.0,abc ltd,2406.0,yes
BOM12526,SKU12526,12526.0,battery,580.0,no,8.0,tech components,4989.0,no
BOM12527,SKU12527,12527.0,motherboard,448.0,yes,0.0,tech components,1046.0,yes
BOM12528,SKU12528,12528.0,keyboard,428.0,yes,32.0,abc ltd,2958.0,yes
BOM12529,SKU12529,12529.0,screen,359.0,no,37.0,xyz pvt ltd,3597.0,no
BOM12530,SKU12530,12530.0,motherboard,777.0,no,19.0,abc ltd,3803.0,no
BOM12531,SKU12531,12531.0,screen,276.0,no,69.0,abc ltd,3959.0,yes
BOM12532,SKU12532,12532.0,keyboard,631.0,yes,4.0,xyz pvt ltd,4274.0,yes
BOM12533,SKU12533,12533.0,battery,275.0,no,34.0,xyz pvt ltd,4808.0,no
BOM12534,SKU12534,12534.0,battery,950.0,yes,67.0,abc ltd,1772.0,yes
BOM12535,SKU12535,12535.0,battery,356.0,yes,81.0,tech components,2938.0,no
BOM12536,SKU12536,12536.0,battery,494.0,yes,85.0,abc ltd,4408.0,no
BOM12537,SKU12537,12537.0,motherboard,235.0,no,82.0,tech components,1101.0,no
BOM12538,SKU12538,12538.0,motherboard,893.0,no,23.0,abc ltd,780.0,yes
BOM12539,SKU12539,12539.0,motherboard,396.0,yes,31.0,tech components,993.0,no
BOM12540,SKU12540,12540.0,screen,743.0,yes,30.0,tech components,4481.0,yes
BOM12541,SKU12541,12541.0,motherboard,429.0,no,57.0,tech components,1378.0,no
BOM12542,SKU12542,12542.0,keyboard,234.0,yes,65.0,xyz pvt ltd,4138.0,no
BOM12543,SKU12543,12543.0,screen,276.0,no,59.0,tech components,4686.0,no
BOM12544,SKU12544,12544.0,screen,369.0,yes,72.0,abc ltd,1201.0,no
BOM12545,SKU12545,12545.0,battery,963.0,yes,35.0,tech components,4459.0,no
BOM12546,SKU12546,12546.0,keyboard,505.0,yes,18.0,xyz pvt ltd,2668.0,no
BOM12547,SKU12547,12547.0,screen,350.0,yes,64.0,abc ltd,2572.0,yes
BOM12548,SKU12548,12548.0,battery,220.0,no,93.0,xyz pvt ltd,4401.0,yes
BOM12549,SKU12549,12549.0,battery,547.0,yes,78.0,xyz pvt ltd,2159.0,yes
BOM12550,SKU12550,12550.0,screen,705.0,yes,31.0,abc ltd,4329.0,no
BOM12551,SKU12551,12551.0,battery,230.0,yes,93.0,tech components,3396.0,yes
BOM12552,SKU12552,12552.0,battery,156.0,yes,1.0,abc ltd,1582.0,yes
BOM12553,SKU12553,12553.0,motherboard,819.0,yes,47.0,abc ltd,4807.0,no
BOM12554,SKU12554,12554.0,keyboard,948.0,yes,38.0,tech components,1979.0,no
BOM12555,SKU12555,12555.0,keyboard,514.0,no,33.0,abc ltd,1865.0,no
BOM12556,SKU12556,12556.0,screen,120.0,yes,52.0,abc ltd,1194.0,no
BOM12557,SKU12557,12557.0,screen,666.0,yes,84.0,xyz pvt ltd,1540.0,yes
BOM12558,SKU12558,12558.0,screen,744.0,no,12.0,tech components,3162.0,yes
BOM12559,SKU12559,12559.0,keyboard,403.0,no,64.0,xyz pvt ltd,4269.0,no
BOM12560,SKU12560,12560.0,motherboard,366.0,yes,14.0,tech components,3604.0,yes
BOM12561,SKU12561,12561.0,battery,268.0,yes,20.0,tech components,3076.0,yes
BOM12562,SKU12562,12562.0,screen,284.0,yes,30.0,tech components,694.0,no
BOM12563,SKU12563,12563.0,keyboard,820.0,yes,99.0,tech components,4032.0,no
BOM12564,SKU12564,12564.0,screen,309.0,no,85.0,tech components,4122.0,no
BOM12565,SKU12565,12565.0,keyboard,316.0,yes,66.0,tech components,1147.0,no
BOM12566,SKU12566,12566.0,keyboard,681.0,yes,59.0,xyz pvt ltd,4285.0,no
BOM12567,SKU12567,12567.0,battery,687.0,yes,22.0,tech components,3472.0,no
BOM12568,SKU12568,12568.0,keyboard,262.0,yes,49.0,xyz pvt ltd,4047.0,yes
BOM12569,SKU12569,12569.0,battery,362.0,yes,97.0,abc ltd,4946.0,yes
BOM12570,SKU12570,12570.0,motherboard,951.0,no,25.0,abc ltd,2685.0,yes
BOM12571,SKU12571,12571.0,screen,612.0,no,37.0,abc ltd,3214.0,yes
BOM12572,SKU12572,12572.0,battery,105.0,yes,3.0,xyz pvt ltd,4355.0,no
BOM12573,SKU12573,12573.0,motherboard,518.0,no,53.0,tech components,4707.0,no
BOM12574,SKU12574,12574.0,keyboard,721.0,no,86.0,tech components,529.0,yes
BOM12575,SKU12575,12575.0,screen,795.0,no,92.0,abc ltd,1502.0,no
BOM12576,SKU12576,12576.0,keyboard,968.0,yes,11.0,tech components,3193.0,no
BOM12577,SKU12577,12577.0,screen,265.0,yes,80.0,xyz pvt ltd,2779.0,yes
BOM12578,SKU12578,12578.0,motherboard,482.0,yes,38.0,tech components,4847.0,no
BOM12579,SKU12579,12579.0,motherboard,472.0,yes,41.0,xyz pvt ltd,4442.0,no
BOM12580,SKU12580,12580.0,keyboard,266.0,yes,93.0,abc ltd,1379.0,no
BOM12581,SKU12581,12581.0,motherboard,245.0,no,28.0,tech components,938.0,yes
BOM12582,SKU12582,12582.0,motherboard,603.0,no,30.0,abc ltd,781.0,no
BOM12583,SKU12583,12583.0,screen,298.0,no,13.0,xyz pvt ltd,2449.0,no
BOM12584,SKU12584,12584.0,screen,912.0,no,97.0,tech components,4160.0,no
BOM12585,SKU12585,12585.0,screen,262.0,yes,26.0,xyz pvt ltd,909.0,no
BOM12586,SKU12586,12586.0,screen,351.0,no,38.0,tech components,4009.0,no
BOM12587,SKU12587,12587.0,screen,280.0,yes,37.0,tech components,2121.0,no
BOM12588,SKU12588,12588.0,motherboard,866.0,yes,28.0,abc ltd,2094.0,no
BOM12589,SKU12589,12589.0,motherboard,761.0,yes,54.0,xyz pvt ltd,4651.0,no
BOM12590,SKU12590,12590.0,keyboard,379.0,no,7.0,tech components,4193.0,no
BOM12591,SKU12591,12591.0,battery,768.0,yes,40.0,abc ltd,3117.0,yes
BOM12592,SKU12592,12592.0,motherboard,966.0,yes,79.0,tech components,2201.0,no
BOM12593,SKU12593,12593.0,keyboard,786.0,no,61.0,xyz pvt ltd,1401.0,yes
BOM12594,SKU12594,12594.0,motherboard,256.0,no,37.0,abc ltd,4385.0,yes
BOM12595,SKU12595,12595.0,motherboard,650.0,no,91.0,xyz pvt ltd,3248.0,yes
BOM12596,SKU12596,12596.0,keyboard,455.0,no,82.0,xyz pvt ltd,1973.0,yes
BOM12597,SKU12597,12597.0,keyboard,786.0,yes,94.0,abc ltd,3448.0,no
BOM12598,SKU12598,12598.0,keyboard,335.0,no,6.0,xyz pvt ltd,3286.0,yes
BOM12599,SKU12599,12599.0,keyboard,998.0,no,90.0,abc ltd,3512.0,yes
BOM12600,SKU12600,12600.0,keyboard,936.0,no,41.0,abc ltd,4888.0,yes
BOM12601,SKU12601,12601.0,motherboard,255.0,no,3.0,tech components,3978.0,no
BOM12602,SKU12602,12602.0,battery,102.0,yes,77.0,tech components,3815.0,yes
BOM12603,SKU12603,12603.0,battery,450.0,no,56.0,abc ltd,4814.0,no
BOM12604,SKU12604,12604.0,battery,633.0,yes,8.0,tech components,717.0,yes
BOM12605,SKU12605,12605.0,motherboard,631.0,yes,86.0,abc ltd,2658.0,no
BOM12606,SKU12606,12606.0,battery,769.0,yes,50.0,abc ltd,3623.0,no
BOM12607,SKU12607,12607.0,battery,668.0,no,61.0,abc ltd,3082.0,no
BOM12608,SKU12608,12608.0,screen,397.0,no,35.0,abc ltd,4872.0,yes
BOM12609,SKU12609,12609.0,keyboard,881.0,no,37.0,tech components,4445.0,no
BOM12610,SKU12610,12610.0,screen,679.0,no,93.0,tech components,1123.0,no
BOM12611,SKU12611,12611.0,screen,929.0,yes,31.0,abc ltd,4576.0,yes
BOM12612,SKU12612,12612.0,battery,380.0,yes,6.0,abc ltd,3609.0,no
BOM12613,SKU12613,12613.0,motherboard,593.0,no,5.0,tech components,3016.0,no
BOM12614,SKU12614,12614.0,battery,331.0,no,86.0,xyz pvt ltd,3212.0,no
BOM12615,SKU12615,12615.0,keyboard,701.0,yes,55.0,tech components,3448.0,no
BOM12616,SKU12616,12616.0,battery,893.0,yes,29.0,abc ltd,2554.0,yes
BOM12617,SKU12617,12617.0,motherboard,175.0,yes,72.0,xyz pvt ltd,1417.0,no
BOM12618,SKU12618,12618.0,motherboard,739.0,no,44.0,abc ltd,4691.0,yes
BOM12619,SKU12619,12619.0,keyboard,400.0,yes,66.0,tech components,3352.0,yes
BOM12620,SKU12620,12620.0,keyboard,671.0,no,10.0,tech components,1293.0,no
BOM12621,SKU12621,12621.0,motherboard,753.0,no,85.0,abc ltd,1266.0,yes
BOM12622,SKU12622,12622.0,screen,496.0,no,54.0,xyz pvt ltd,2908.0,yes
BOM12623,SKU12623,12623.0,screen,354.0,yes,13.0,tech components,880.0,yes
BOM12624,SKU12624,12624.0,screen,913.0,yes,73.0,xyz pvt ltd,1222.0,no
BOM12625,SKU12625,12625.0,motherboard,530.0,no,49.0,abc ltd,3411.0,yes
BOM12626,SKU12626,12626.0,screen,703.0,no,75.0,tech components,1462.0,yes
BOM12627,SKU12627,12627.0,battery,382.0,no,58.0,xyz pvt ltd,1863.0,no
BOM12628,SKU12628,12628.0,screen,445.0,yes,29.0,tech components,2158.0,no
BOM12629,SKU12629,12629.0,motherboard,685.0,no,53.0,xyz pvt ltd,4457.0,yes
BOM12630,SKU12630,12630.0,battery,194.0,yes,78.0,abc ltd,2200.0,no
BOM12631,SKU12631,12631.0,screen,763.0,yes,32.0,abc ltd,1382.0,yes
BOM12632,SKU12632,12632.0,motherboard,984.0,no,17.0,xyz pvt ltd,523.0,yes
BOM12633,SKU12633,12633.0,motherboard,158.0,yes,9.0,xyz pvt ltd,4678.0,no
BOM12634,SKU12634,12634.0,battery,471.0,no,11.0,tech components,4107.0,yes
BOM12635,SKU12635,12635.0,battery,574.0,yes,6.0,abc ltd,3391.0,yes
BOM12636,SKU12636,12636.0,screen,689.0,yes,79.0,tech components,1220.0,no
BOM12637,SKU12637,12637.0,keyboard,682.0,yes,23.0,tech components,4288.0,no
BOM12638,SKU12638,12638.0,keyboard,272.0,no,48.0,tech components,3885.0,yes
BOM12639,SKU12639,12639.0,keyboard,473.0,no,7.0,xyz pvt ltd,1514.0,yes
BOM12640,SKU12640,12640.0,screen,810.0,no,30.0,abc ltd,724.0,yes
BOM12641,SKU12641,12641.0,motherboard,687.0,yes,55.0,xyz pvt ltd,3570.0,yes
BOM12642,SKU12642,12642.0,keyboard,819.0,no,84.0,xyz pvt ltd,3587.0,yes
BOM12643,SKU12643,12643.0,screen,308.0,no,33.0,xyz pvt ltd,846.0,no
BOM12644,SKU12644,12644.0,screen,470.0,yes,8.0,xyz pvt ltd,3859.0,no
BOM12645,SKU12645,12645.0,screen,920.0,no,11.0,tech components,4105.0,no
BOM12646,SKU12646,12646.0,motherboard,752.0,yes,51.0,tech components,3815.0,no
BOM12647,SKU12647,12647.0,keyboard,610.0,yes,20.0,abc ltd,3975.0,no
BOM12648,SKU12648,12648.0,motherboard,129.0,yes,4.0,tech components,1837.0,yes
BOM12649,SKU12649,12649.0,keyboard,611.0,no,37.0,tech components,3450.0,yes
BOM12650,SKU12650,12650.0,battery,476.0,no,4.0,abc ltd,4953.0,no
BOM12651,SKU12651,12651.0,screen,691.0,no,90.0,tech components,4923.0,yes
BOM12652,SKU12652,12652.0,battery,836.0,no,88.0,tech components,1346.0,yes
BOM12653,SKU12653,12653.0,battery,131.0,no,41.0,abc ltd,3923.0,no
BOM12654,SKU12654,12654.0,screen,796.0,no,17.0,abc ltd,1126.0,yes
BOM12655,SKU12655,12655.0,motherboard,809.0,yes,65.0,tech components,2859.0,yes
BOM12656,SKU12656,12656.0,battery,600.0,yes,40.0,xyz pvt ltd,681.0,yes
BOM12657,SKU12657,12657.0,battery,739.0,yes,54.0,abc ltd,3832.0,yes
BOM12658,SKU12658,12658.0,battery,754.0,yes,6.0,xyz pvt ltd,1119.0,no
BOM12659,SKU12659,12659.0,keyboard,413.0,yes,41.0,abc ltd,1743.0,yes
BOM12660,SKU12660,12660.0,screen,327.0,yes,99.0,xyz pvt ltd,2678.0,no
BOM12661,SKU12661,12661.0,screen,803.0,no,51.0,xyz pvt ltd,2760.0,no
BOM12662,SKU12662,12662.0,battery,147.0,no,46.0,tech components,3621.0,no
BOM12663,SKU12663,12663.0,motherboard,153.0,yes,41.0,abc ltd,3925.0,no
BOM12664,SKU12664,12664.0,motherboard,444.0,no,5.0,abc ltd,4734.0,no
BOM12665,SKU12665,12665.0,screen,531.0,no,67.0,xyz pvt ltd,4231.0,yes
BOM12666,SKU12666,12666.0,keyboard,128.0,yes,39.0,abc ltd,3864.0,yes
BOM12667,SKU12667,12667.0,battery,892.0,yes,77.0,xyz pvt ltd,3791.0,no
BOM12668,SKU12668,12668.0,keyboard,366.0,no,64.0,abc ltd,1005.0,no
BOM12669,SKU12669,12669.0,screen,660.0,yes,40.0,abc ltd,1290.0,no
BOM12670,SKU12670,12670.0,motherboard,179.0,no,16.0,xyz pvt ltd,3450.0,yes
BOM12671,SKU12671,12671.0,keyboard,604.0,yes,47.0,xyz pvt ltd,1667.0,no
BOM12672,SKU12672,12672.0,motherboard,410.0,yes,91.0,abc ltd,2065.0,yes
BOM12673,SKU12673,12673.0,motherboard,627.0,yes,82.0,xyz pvt ltd,1307.0,no
BOM12674,SKU12674,12674.0,screen,651.0,yes,74.0,abc ltd,724.0,no
BOM12675,SKU12675,12675.0,battery,383.0,no,40.0,tech components,1586.0,no
BOM12676,SKU12676,12676.0,screen,594.0,no,58.0,abc ltd,1524.0,yes
BOM12677,SKU12677,12677.0,motherboard,694.0,no,92.0,tech components,896.0,no
BOM12678,SKU12678,12678.0,battery,749.0,yes,56.0,xyz pvt ltd,4001.0,yes
BOM12679,SKU12679,12679.0,keyboard,556.0,yes,27.0,tech components,4882.0,no
BOM12680,SKU12680,12680.0,keyboard,886.0,yes,0.0,abc ltd,4174.0,yes
BOM12681,SKU12681,12681.0,screen,388.0,yes,68.0,abc ltd,3769.0,yes
BOM12682,SKU12682,12682.0,battery,147.0,no,37.0,xyz pvt ltd,780.0,no
BOM12683,SKU12683,12683.0,motherboard,776.0,yes,64.0,xyz pvt ltd,3472.0,yes
BOM12684,SKU12684,12684.0,screen,671.0,no,3.0,abc ltd,3997.0,yes
BOM12685,SKU12685,12685.0,keyboard,902.0,no,74.0,xyz pvt ltd,4445.0,no
BOM12686,SKU12686,12686.0,battery,190.0,no,64.0,tech components,2212.0,no
BOM12687,SKU12687,12687.0,battery,542.0,yes,86.0,xyz pvt ltd,2022.0,no
BOM12688,SKU12688,12688.0,screen,217.0,yes,6.0,abc ltd,4650.0,yes
BOM12689,SKU12689,12689.0,screen,914.0,no,30.0,xyz pvt ltd,1653.0,yes
BOM12690,SKU12690,12690.0,battery,901.0,yes,69.0,abc ltd,4512.0,no
BOM12691,SKU12691,12691.0,keyboard,628.0,no,79.0,abc ltd,3886.0,no
BOM12692,SKU12692,12692.0,battery,229.0,yes,92.0,abc ltd,3069.0,yes
BOM12693,SKU12693,12693.0,battery,944.0,yes,93.0,xyz pvt ltd,3272.0,no
BOM12694,SKU12694,12694.0,motherboard,691.0,yes,87.0,abc ltd,1944.0,yes
BOM12695,SKU12695,12695.0,keyboard,358.0,no,7.0,tech components,1520.0,no
