product_id,sku_id,recyclability_score,reusability_score,material_sustainability_score,warranty_score,overall_circularity_score,circularity_category,recommendation
1692,SKU1692,10,6,1,9,95,Good,Reuse
1693,SKU1693,3,3,4,1,66,Average,Recycle
1694,SKU1694,3,1,7,4,57,Average,Refurbish
1695,SKU1695,10,2,4,4,52,Poor,Refurbish
1696,SKU1696,4,10,5,6,95,Poor,Refurbish
1697,SKU1697,9,8,3,3,71,Excellent,Repair
1698,SKU1698,2,6,1,1,70,Average,Recycle
1699,SKU1699,4,3,10,8,54,Poor,Repair
1700,SKU1700,2,10,2,10,77,Excellent,Repair
1701,SKU1701,8,2,5,3,89,Excellent,Refurbish
1702,SKU1702,1,1,1,10,57,Poor,Recycle
1703,SKU1703,3,1,2,8,60,Average,Repair
1704,SKU1704,5,6,9,9,100,Excellent,Reuse
1705,SKU1705,3,8,7,6,72,Average,Recycle
1706,SKU1706,9,2,4,1,99,Excellent,Reuse
1707,SKU1707,10,9,2,3,90,Average,Repair
1708,SKU1708,6,1,4,5,93,Good,Repair
1709,SKU1709,5,1,1,6,69,Average,Recycle
1710,SKU1710,10,9,2,9,78,Excellent,Repair
1711,SKU1711,1,6,6,2,59,Good,Recycle
1712,SKU1712,9,8,3,4,90,Good,Repair
1713,SKU1713,4,9,10,2,80,Good,Refurbish
1714,SKU1714,3,8,9,5,90,Excellent,Reuse
1715,SKU1715,7,6,5,10,90,Poor,Repair
1716,SKU1716,3,3,3,5,62,Excellent,Recycle
1717,SKU1717,3,7,8,9,91,Good,Repair
1718,SKU1718,5,6,5,1,76,Good,Recycle
1719,SKU1719,7,8,1,2,53,Excellent,Recycle
1720,SKU1720,8,5,8,4,76,Excellent,Repair
1721,SKU1721,9,5,3,3,65,Excellent,Recycle
1722,SKU1722,9,9,6,1,57,Average,Refurbish
1723,SKU1723,6,4,3,9,87,Average,Recycle
1724,SKU1724,6,7,8,9,54,Good,Refurbish
1725,SKU1725,8,5,6,7,98,Poor,Repair
1726,SKU1726,6,10,4,7,63,Good,Recycle
1727,SKU1727,9,6,9,6,71,Poor,Repair
1728,SKU1728,9,2,10,1,90,Poor,Refurbish
1729,SKU1729,4,3,5,4,74,Good,Refurbish
1730,SKU1730,6,5,5,6,81,Good,Recycle
1731,SKU1731,2,3,2,4,69,Excellent,Repair
1732,SKU1732,4,4,6,1,69,Excellent,Repair
1733,SKU1733,6,2,3,5,91,Average,Refurbish
1734,SKU1734,7,8,4,10,62,Excellent,Reuse
1735,SKU1735,8,9,9,2,59,Good,Reuse
1736,SKU1736,8,7,4,4,99,Average,Repair
1737,SKU1737,8,10,1,2,72,Poor,Repair
1738,SKU1738,7,5,4,7,90,Poor,Repair
1739,SKU1739,5,2,1,1,60,Good,Recycle
1740,SKU1740,2,2,7,6,50,Average,Reuse
1741,SKU1741,5,9,7,7,88,Good,Repair
1742,SKU1742,1,8,1,4,74,Poor,Recycle
1743,SKU1743,1,2,5,9,98,Poor,Refurbish
1744,SKU1744,3,10,4,5,74,Poor,Recycle
1745,SKU1745,1,4,5,9,72,Good,Recycle
1746,SKU1746,10,10,6,6,87,Average,Repair
1747,SKU1747,8,2,6,4,67,Good,Recycle
1748,SKU1748,2,1,5,2,78,Excellent,Reuse
1749,SKU1749,2,7,7,9,97,Poor,Recycle
1750,SKU1750,5,8,10,1,59,Average,Recycle
1751,SKU1751,10,7,8,1,72,Poor,Repair
1752,SKU1752,1,3,4,10,83,Excellent,Recycle
1753,SKU1753,9,10,4,9,97,Good,Reuse
1754,SKU1754,4,7,6,7,92,Poor,Repair
1755,SKU1755,6,10,10,1,94,Good,Repair
1756,SKU1756,9,8,8,9,58,Poor,Repair
1757,SKU1757,8,6,3,10,55,Good,Reuse
1758,SKU1758,2,9,2,1,54,Average,Repair
1759,SKU1759,6,3,3,6,93,Poor,Repair
1760,SKU1760,5,5,3,10,59,Average,Recycle
1761,SKU1761,1,3,10,5,99,Excellent,Reuse
1762,SKU1762,7,2,4,10,50,Excellent,Recycle
1763,SKU1763,1,5,3,2,65,Poor,Recycle
1764,SKU1764,6,7,6,9,78,Excellent,Reuse
1765,SKU1765,3,2,2,8,58,Average,Repair
1766,SKU1766,6,5,3,4,91,Poor,Repair
1767,SKU1767,5,9,8,1,87,Average,Recycle
1768,SKU1768,6,9,6,2,72,Average,Reuse
1769,SKU1769,1,3,6,9,92,Average,Recycle
1770,SKU1770,5,5,3,2,77,Good,Refurbish
1771,SKU1771,3,10,9,10,77,Poor,Reuse
1772,SKU1772,5,7,9,7,76,Average,Refurbish
1773,SKU1773,10,7,10,7,71,Average,Reuse
1774,SKU1774,4,4,3,10,59,Poor,Reuse
1775,SKU1775,8,2,10,10,78,Good,Reuse
1776,SKU1776,3,2,3,10,90,Average,Reuse
1777,SKU1777,9,2,10,5,75,Average,Reuse
1778,SKU1778,3,5,8,10,72,Good,Recycle
1779,SKU1779,3,10,2,8,82,Excellent,Refurbish
1780,SKU1780,7,6,9,2,62,Poor,Repair
1781,SKU1781,7,10,3,5,90,Excellent,Recycle
1782,SKU1782,4,4,1,3,95,Poor,Recycle
1783,SKU1783,10,9,2,2,67,Average,Repair
1784,SKU1784,10,7,1,1,58,Average,Refurbish
1785,SKU1785,6,9,5,3,98,Poor,Refurbish
1786,SKU1786,9,9,9,6,59,Poor,Repair
1787,SKU1787,1,9,9,6,69,Poor,Refurbish
1788,SKU1788,9,1,6,9,67,Poor,Recycle
1789,SKU1789,10,3,4,9,72,Good,Recycle
1790,SKU1790,5,6,2,9,81,Excellent,Refurbish
1791,SKU1791,2,10,7,7,86,Poor,Refurbish
1792,SKU1792,10,7,2,5,86,Excellent,Refurbish
1793,SKU1793,8,7,2,8,71,Good,Repair
1794,SKU1794,7,8,1,6,83,Average,Refurbish
1795,SKU1795,1,6,7,5,79,Poor,Recycle
1796,SKU1796,5,10,5,9,59,Excellent,Reuse
1797,SKU1797,10,4,6,9,68,Poor,Recycle
1798,SKU1798,2,7,8,6,56,Good,Reuse
1799,SKU1799,5,2,6,7,75,Average,Recycle
1800,SKU1800,1,5,3,2,74,Average,Recycle
1801,SKU1801,8,2,10,3,90,Poor,Repair
1802,SKU1802,5,8,3,5,95,Poor,Recycle
1803,SKU1803,10,5,1,9,67,Poor,Repair
1804,SKU1804,9,2,1,4,67,Poor,Reuse
1805,SKU1805,3,5,9,5,52,Good,Repair
1806,SKU1806,9,3,2,2,84,Poor,Repair
1807,SKU1807,4,3,8,5,79,Excellent,Refurbish
1808,SKU1808,9,3,3,7,51,Poor,Reuse
1809,SKU1809,3,1,4,5,66,Poor,Refurbish
1810,SKU1810,9,9,6,1,78,Good,Refurbish
1811,SKU1811,4,4,2,1,69,Good,Refurbish
1812,SKU1812,10,7,9,7,83,Excellent,Reuse
1813,SKU1813,6,8,6,4,70,Good,Reuse
1814,SKU1814,3,3,6,3,62,Poor,Recycle
1815,SKU1815,7,7,10,9,55,Good,Reuse
1816,SKU1816,5,1,7,10,98,Good,Reuse
1817,SKU1817,10,4,2,7,58,Poor,Repair
1818,SKU1818,2,8,8,10,94,Good,Recycle
1819,SKU1819,1,9,7,9,74,Poor,Reuse
1820,SKU1820,3,6,1,9,87,Good,Refurbish
1821,SKU1821,7,3,9,1,72,Good,Repair
1822,SKU1822,2,7,9,2,85,Poor,Recycle
1823,SKU1823,6,5,8,10,68,Average,Reuse
1824,SKU1824,1,2,9,5,86,Average,Recycle
1825,SKU1825,2,2,8,10,65,Average,Repair
1826,SKU1826,8,10,3,7,61,Excellent,Refurbish
1827,SKU1827,2,2,9,6,54,Average,Refurbish
1828,SKU1828,4,1,9,1,100,Poor,Repair
1829,SKU1829,2,4,10,6,63,Good,Recycle
1830,SKU1830,8,3,1,3,50,Poor,Refurbish
1831,SKU1831,6,6,1,3,80,Good,Reuse
1832,SKU1832,7,1,3,10,57,Excellent,Reuse
1833,SKU1833,8,7,10,8,63,Poor,Refurbish
1834,SKU1834,7,5,6,7,69,Average,Repair
1835,SKU1835,1,10,4,6,71,Good,Repair
1836,SKU1836,10,8,8,9,96,Average,Repair
1837,SKU1837,4,5,10,7,76,Good,Reuse
1838,SKU1838,7,10,6,6,68,Excellent,Repair
1839,SKU1839,3,10,3,9,55,Poor,Recycle
1840,SKU1840,8,1,4,2,98,Good,Repair
1841,SKU1841,5,9,5,9,76,Excellent,Recycle
1842,SKU1842,7,5,4,9,66,Poor,Repair
1843,SKU1843,3,9,3,3,79,Poor,Recycle
1844,SKU1844,2,7,10,2,53,Excellent,Reuse
1845,SKU1845,9,3,1,1,81,Good,Reuse
1846,SKU1846,3,1,9,9,56,Excellent,Repair
1847,SKU1847,10,10,1,2,89,Poor,Repair
1848,SKU1848,3,7,4,1,83,Excellent,Recycle
1849,SKU1849,5,6,4,5,93,Poor,Recycle
1850,SKU1850,7,4,5,1,97,Excellent,Repair
1851,SKU1851,9,8,7,1,100,Poor,Recycle
1852,SKU1852,6,3,3,10,68,Good,Reuse
1853,SKU1853,10,7,4,9,57,Excellent,Recycle
1854,SKU1854,1,3,5,9,52,Excellent,Refurbish
1855,SKU1855,8,8,7,10,70,Good,Repair
1856,SKU1856,3,7,6,8,60,Excellent,Reuse
1857,SKU1857,6,6,4,6,95,Average,Refurbish
1858,SKU1858,10,10,2,10,63,Good,Recycle
1859,SKU1859,4,7,9,7,95,Good,Reuse
1860,SKU1860,10,9,2,7,89,Excellent,Reuse
1861,SKU1861,3,1,3,1,85,Good,Recycle
1862,SKU1862,5,7,2,6,95,Excellent,Reuse
1863,SKU1863,6,9,1,2,89,Good,Repair
1864,SKU1864,3,2,6,8,85,Excellent,Reuse
1865,SKU1865,7,8,9,7,92,Excellent,Reuse
1866,SKU1866,4,2,5,2,89,Average,Recycle
1867,SKU1867,4,3,3,2,54,Average,Refurbish
1868,SKU1868,6,8,1,6,80,Poor,Recycle
1869,SKU1869,9,2,5,3,90,Poor,Recycle
1870,SKU1870,10,7,7,6,91,Good,Repair
1871,SKU1871,5,9,1,4,51,Poor,Recycle
1872,SKU1872,6,8,2,2,73,Poor,Reuse
1873,SKU1873,4,2,1,10,89,Poor,Repair
1874,SKU1874,5,8,1,1,82,Poor,Refurbish
1875,SKU1875,5,5,6,5,86,Poor,Reuse
1876,SKU1876,3,10,4,4,83,Poor,Reuse
1877,SKU1877,8,5,6,1,59,Excellent,Refurbish
1878,SKU1878,1,10,9,3,64,Excellent,Reuse
1879,SKU1879,6,4,7,7,72,Poor,Reuse
1880,SKU1880,6,7,2,5,75,Good,Repair
1881,SKU1881,1,5,7,4,50,Poor,Reuse
1882,SKU1882,1,5,3,4,94,Good,Reuse
1883,SKU1883,2,10,10,5,72,Excellent,Recycle
1884,SKU1884,6,5,10,7,68,Poor,Recycle
1885,SKU1885,8,8,8,2,92,Average,Repair
1886,SKU1886,1,7,3,8,77,Average,Refurbish
1887,SKU1887,7,8,3,9,64,Poor,Refurbish
1888,SKU1888,6,1,2,8,94,Average,Reuse
1889,SKU1889,7,3,7,1,90,Excellent,Recycle
1890,SKU1890,8,8,2,5,77,Excellent,Repair
1891,SKU1891,5,2,2,8,67,Good,Repair
1892,SKU1892,4,10,9,2,87,Good,Reuse
1893,SKU1893,4,4,9,6,68,Good,Repair
1894,SKU1894,4,1,9,8,67,Average,Repair
1895,SKU1895,6,2,3,5,89,Average,Refurbish
1896,SKU1896,7,3,8,3,99,Good,Repair
1897,SKU1897,1,9,8,5,85,Excellent,Repair
1898,SKU1898,7,10,2,8,98,Excellent,Reuse
1899,SKU1899,7,5,4,7,75,Average,Recycle
1900,SKU1900,7,7,5,8,64,Poor,Refurbish
1901,SKU1901,3,6,8,6,83,Average,Reuse
1902,SKU1902,10,3,5,5,77,Good,Repair
1903,SKU1903,5,1,7,1,52,Average,Refurbish
1904,SKU1904,5,3,8,6,55,Good,Repair
1905,SKU1905,3,10,9,7,84,Average,Repair
1906,SKU1906,4,2,9,8,69,Average,Reuse
1907,SKU1907,5,2,9,4,73,Good,Repair
1908,SKU1908,4,4,1,6,99,Good,Repair
1909,SKU1909,4,6,7,5,63,Poor,Recycle
1910,SKU1910,3,8,1,6,62,Good,Refurbish
1911,SKU1911,5,9,8,10,57,Good,Refurbish
1912,SKU1912,6,4,2,1,98,Average,Refurbish
1913,SKU1913,3,3,3,9,87,Excellent,Refurbish
1914,SKU1914,7,1,1,3,75,Good,Recycle
1915,SKU1915,1,9,5,9,72,Average,Refurbish
1916,SKU1916,1,8,2,7,81,Excellent,Recycle
1917,SKU1917,6,4,9,8,63,Poor,Recycle
1918,SKU1918,5,3,10,3,89,Good,Recycle
1919,SKU1919,8,9,9,3,86,Excellent,Recycle
1920,SKU1920,8,2,10,10,99,Poor,Refurbish
1921,SKU1921,8,10,9,4,82,Poor,Refurbish
1922,SKU1922,10,7,2,2,93,Excellent,Recycle
1923,SKU1923,2,5,10,8,65,Good,Repair
1924,SKU1924,5,8,10,8,76,Average,Refurbish
1925,SKU1925,8,8,1,3,52,Poor,Refurbish
1926,SKU1926,1,7,9,1,79,Average,Reuse
1927,SKU1927,8,7,9,8,73,Good,Repair
1928,SKU1928,3,7,9,6,87,Average,Repair
1929,SKU1929,5,5,2,4,78,Excellent,Reuse
1930,SKU1930,3,2,7,8,77,Poor,Reuse
1931,SKU1931,8,10,9,10,62,Good,Refurbish
1932,SKU1932,10,7,10,6,71,Good,Repair
1933,SKU1933,5,6,7,5,50,Poor,Refurbish
1934,SKU1934,6,7,4,2,76,Excellent,Refurbish
1935,SKU1935,10,5,6,4,55,Poor,Reuse
1936,SKU1936,8,4,3,8,90,Average,Refurbish
1937,SKU1937,5,1,7,5,91,Good,Recycle
1938,SKU1938,8,7,3,1,63,Good,Recycle
1939,SKU1939,2,9,6,1,88,Good,Refurbish
1940,SKU1940,5,1,2,1,73,Good,Repair
1941,SKU1941,8,4,5,9,59,Excellent,Reuse
1942,SKU1942,10,8,10,2,75,Excellent,Reuse
1943,SKU1943,1,10,2,9,71,Good,Reuse
1944,SKU1944,8,9,2,4,76,Average,Reuse
1945,SKU1945,6,3,4,7,58,Good,Reuse
1946,SKU1946,8,9,1,10,74,Excellent,Refurbish
1947,SKU1947,10,6,2,3,98,Average,Recycle
1948,SKU1948,2,6,8,9,62,Excellent,Repair
1949,SKU1949,2,8,2,2,82,Good,Recycle
1950,SKU1950,3,3,7,10,73,Good,Repair
1951,SKU1951,9,6,1,1,92,Poor,Refurbish
1952,SKU1952,9,7,8,4,91,Average,Recycle
1953,SKU1953,5,2,3,8,79,Good,Repair
1954,SKU1954,2,1,6,5,95,Good,Repair
1955,SKU1955,9,7,4,8,79,Good,Recycle
1956,SKU1956,2,2,2,8,68,Poor,Recycle
1957,SKU1957,7,7,10,6,55,Average,Recycle
1958,SKU1958,6,7,4,5,65,Good,Repair
1959,SKU1959,9,8,4,1,64,Good,Recycle
1960,SKU1960,4,8,1,6,87,Poor,Reuse
1961,SKU1961,4,10,7,5,73,Poor,Reuse
1962,SKU1962,6,8,8,10,95,Good,Repair
1963,SKU1963,7,4,8,5,97,Average,Reuse
1964,SKU1964,2,8,6,10,57,Good,Repair
1965,SKU1965,7,10,8,10,95,Average,Refurbish
1966,SKU1966,10,4,9,8,74,Poor,Refurbish
1967,SKU1967,10,3,4,9,78,Average,Refurbish
1968,SKU1968,7,5,7,1,56,Average,Reuse
1969,SKU1969,1,7,3,9,55,Poor,Repair
1970,SKU1970,5,5,7,2,53,Average,Refurbish
1971,SKU1971,4,4,1,6,87,Excellent,Repair
1972,SKU1972,8,4,7,3,70,Poor,Refurbish
1973,SKU1973,7,2,5,7,79,Excellent,Reuse
1974,SKU1974,1,4,7,5,100,Average,Repair
1975,SKU1975,10,8,2,8,65,Poor,Reuse
1976,SKU1976,1,4,8,7,81,Good,Recycle
1977,SKU1977,6,1,2,8,77,Good,Reuse
1978,SKU1978,2,6,8,1,95,Poor,Refurbish
1979,SKU1979,10,8,7,1,84,Excellent,Refurbish
1980,SKU1980,7,9,10,7,66,Poor,Repair
1981,SKU1981,10,5,5,5,84,Average,Repair
1982,SKU1982,2,9,7,3,65,Poor,Reuse
1983,SKU1983,9,4,2,2,50,Average,Refurbish
1984,SKU1984,7,6,1,5,52,Excellent,Refurbish
1985,SKU1985,1,5,2,9,90,Good,Reuse
1986,SKU1986,2,1,10,1,73,Excellent,Reuse
1987,SKU1987,6,2,4,1,81,Average,Repair
1988,SKU1988,9,8,1,10,81,Average,Reuse
1989,SKU1989,1,6,5,5,72,Good,Recycle
1990,SKU1990,6,5,7,2,53,Poor,Reuse
1991,SKU1991,8,3,2,6,73,Average,Repair
1992,SKU1992,1,9,2,10,94,Poor,Repair
1993,SKU1993,7,1,2,7,94,Average,Reuse
1994,SKU1994,4,4,4,3,80,Excellent,Recycle
1995,SKU1995,3,4,4,2,99,Excellent,Reuse
1996,SKU1996,2,9,2,1,52,Poor,Refurbish
1997,SKU1997,7,5,3,7,69,Excellent,Repair
1998,SKU1998,10,5,10,8,87,Average,Repair
1999,SKU1999,6,10,8,10,90,Poor,Repair
2000,SKU2000,7,2,7,10,84,Average,Refurbish
2001,SKU2001,9,9,2,10,63,Average,Reuse
2002,SKU2002,9,10,8,6,73,Average,Refurbish
2003,SKU2003,2,1,2,9,72,Poor,Reuse
2004,SKU2004,5,1,3,7,64,Good,Repair
2005,SKU2005,10,5,10,3,82,Poor,Refurbish
2006,SKU2006,9,5,1,3,73,Average,Recycle
2007,SKU2007,3,9,6,10,55,Good,Refurbish
2008,SKU2008,2,9,7,6,98,Poor,Reuse
2009,SKU2009,4,2,7,1,54,Excellent,Reuse
2010,SKU2010,10,3,7,4,67,Average,Repair
2011,SKU2011,9,7,7,10,88,Average,Repair
2012,SKU2012,5,1,10,9,66,Average,Repair
2013,SKU2013,2,7,9,5,72,Good,Reuse
2014,SKU2014,5,1,9,8,68,Poor,Repair
2015,SKU2015,2,6,4,6,51,Average,Reuse
2016,SKU2016,2,8,7,5,76,Poor,Recycle
2017,SKU2017,1,7,5,10,77,Average,Repair
2018,SKU2018,7,1,3,6,69,Good,Repair
2019,SKU2019,4,4,4,2,57,Good,Repair
2020,SKU2020,5,4,9,10,93,Average,Reuse
2021,SKU2021,6,1,4,8,95,Good,Repair
2022,SKU2022,8,1,6,7,66,Average,Refurbish
2023,SKU2023,10,6,10,4,81,Poor,Refurbish
2024,SKU2024,8,3,8,3,75,Good,Refurbish
2025,SKU2025,1,4,4,8,53,Average,Refurbish
2026,SKU2026,2,2,3,6,67,Excellent,Repair
2027,SKU2027,3,4,3,4,66,Average,Refurbish
2028,SKU2028,9,2,3,6,68,Average,Reuse
2029,SKU2029,1,8,1,5,76,Average,Refurbish
2030,SKU2030,3,3,10,1,84,Poor,Repair
2031,SKU2031,9,2,9,4,75,Poor,Reuse
2032,SKU2032,10,8,2,1,85,Poor,Recycle
2033,SKU2033,8,10,4,6,61,Excellent,Recycle
2034,SKU2034,4,8,2,9,87,Excellent,Reuse
2035,SKU2035,8,10,8,5,77,Poor,Repair
2036,SKU2036,5,2,10,7,89,Poor,Refurbish
2037,SKU2037,1,10,10,1,55,Poor,Reuse
2038,SKU2038,6,9,10,5,65,Good,Recycle
2039,SKU2039,4,8,5,10,72,Excellent,Refurbish
2040,SKU2040,9,7,10,2,90,Excellent,Refurbish
2041,SKU2041,6,3,1,9,86,Poor,Repair
2042,SKU2042,6,10,9,10,77,Excellent,Recycle
2043,SKU2043,9,9,1,7,74,Average,Reuse
2044,SKU2044,7,5,4,4,72,Good,Refurbish
2045,SKU2045,10,6,10,6,71,Good,Repair
2046,SKU2046,4,6,10,6,84,Excellent,Repair
2047,SKU2047,5,2,5,6,99,Poor,Recycle
2048,SKU2048,7,4,9,9,68,Poor,Refurbish
2049,SKU2049,6,5,6,1,89,Good,Refurbish
2050,SKU2050,8,4,2,8,65,Excellent,Repair
2051,SKU2051,8,9,4,9,62,Average,Reuse
2052,SKU2052,8,1,3,4,56,Poor,Recycle
2053,SKU2053,8,3,9,3,96,Good,Reuse
2054,SKU2054,9,3,1,10,76,Excellent,Reuse
2055,SKU2055,9,2,5,2,70,Good,Reuse
2056,SKU2056,3,5,2,9,87,Excellent,Repair
2057,SKU2057,6,5,9,7,82,Good,Reuse
2058,SKU2058,7,6,6,4,82,Good,Refurbish
2059,SKU2059,4,3,8,7,59,Average,Reuse
2060,SKU2060,2,6,4,8,92,Good,Recycle
2061,SKU2061,1,3,7,3,61,Good,Refurbish
2062,SKU2062,6,7,3,8,67,Poor,Refurbish
2063,SKU2063,3,6,3,4,67,Poor,Reuse
2064,SKU2064,9,6,3,1,94,Poor,Reuse
2065,SKU2065,1,5,3,2,79,Average,Reuse
2066,SKU2066,5,2,3,9,50,Poor,Recycle
2067,SKU2067,5,7,2,1,78,Good,Recycle
2068,SKU2068,2,10,10,5,56,Excellent,Recycle
2069,SKU2069,5,7,1,8,85,Average,Reuse
2070,SKU2070,8,3,3,5,84,Average,Repair
2071,SKU2071,7,4,10,3,95,Average,Recycle
2072,SKU2072,9,10,5,10,66,Good,Reuse
2073,SKU2073,4,6,6,7,86,Good,Recycle
2074,SKU2074,6,10,10,7,97,Poor,Repair
2075,SKU2075,9,6,1,5,91,Good,Recycle
2076,SKU2076,7,5,3,5,78,Poor,Reuse
2077,SKU2077,6,8,9,2,58,Good,Recycle
2078,SKU2078,1,8,2,10,63,Average,Recycle
2079,SKU2079,1,2,6,5,100,Poor,Refurbish
2080,SKU2080,3,7,1,9,82,Average,Refurbish
2081,SKU2081,4,5,4,1,62,Average,Recycle
2082,SKU2082,6,9,7,10,85,Good,Reuse
2083,SKU2083,10,4,9,7,80,Poor,Refurbish
2084,SKU2084,3,10,2,4,62,Good,Recycle
2085,SKU2085,6,3,6,5,74,Poor,Reuse
2086,SKU2086,4,7,2,3,59,Poor,Repair
2087,SKU2087,5,7,2,8,71,Good,Reuse
2088,SKU2088,2,3,3,6,60,Good,Refurbish
2089,SKU2089,5,8,4,8,99,Poor,Refurbish
2090,SKU2090,6,1,2,4,85,Average,Repair
2091,SKU2091,5,1,10,1,75,Good,Refurbish
2092,SKU2092,5,6,7,2,93,Average,Reuse
2093,SKU2093,9,9,2,10,55,Poor,Recycle
2094,SKU2094,10,6,6,6,55,Good,Refurbish
2095,SKU2095,10,2,8,9,52,Excellent,Recycle
2096,SKU2096,4,7,9,9,79,Excellent,Refurbish
2097,SKU2097,4,10,2,6,70,Average,Repair
2098,SKU2098,2,7,5,2,68,Poor,Reuse
2099,SKU2099,10,10,2,6,60,Average,Repair
2100,SKU2100,1,6,7,6,94,Average,Recycle
2101,SKU2101,2,8,1,9,75,Good,Refurbish
2102,SKU2102,10,2,8,6,62,Average,Reuse
2103,SKU2103,2,1,1,8,60,Excellent,Reuse
2104,SKU2104,5,2,9,8,53,Poor,Repair
2105,SKU2105,10,7,3,1,60,Excellent,Refurbish
2106,SKU2106,4,10,2,2,63,Poor,Refurbish
2107,SKU2107,4,7,7,5,92,Excellent,Refurbish
2108,SKU2108,2,9,2,7,54,Good,Recycle
2109,SKU2109,4,5,9,6,57,Excellent,Reuse
2110,SKU2110,8,1,7,3,50,Good,Reuse
2111,SKU2111,1,7,10,4,78,Poor,Recycle
2112,SKU2112,4,6,4,10,73,Poor,Repair
2113,SKU2113,5,3,6,10,67,Average,Refurbish
2114,SKU2114,2,9,9,6,75,Poor,Reuse
2115,SKU2115,2,6,4,5,56,Excellent,Refurbish
2116,SKU2116,5,7,2,5,59,Poor,Recycle
2117,SKU2117,7,5,1,2,92,Good,Repair
2118,SKU2118,7,8,5,1,65,Average,Repair
2119,SKU2119,3,1,1,2,57,Poor,Repair
2120,SKU2120,3,1,1,2,82,Poor,Refurbish
2121,SKU2121,5,1,4,1,99,Average,Recycle
2122,SKU2122,9,6,6,2,66,Excellent,Reuse
2123,SKU2123,9,1,8,4,91,Good,Refurbish
2124,SKU2124,1,4,2,7,51,Poor,Repair
2125,SKU2125,10,10,9,3,65,Average,Refurbish
2126,SKU2126,8,8,9,9,100,Good,Repair
2127,SKU2127,2,2,2,2,61,Good,Repair
2128,SKU2128,7,8,3,3,70,Good,Recycle
2129,SKU2129,5,1,1,7,80,Average,Refurbish
2130,SKU2130,9,8,5,5,74,Average,Reuse
2131,SKU2131,4,7,3,1,73,Poor,Reuse
2132,SKU2132,9,4,4,8,56,Average,Reuse
2133,SKU2133,3,6,7,1,96,Poor,Refurbish
2134,SKU2134,5,7,4,8,92,Poor,Reuse
2135,SKU2135,6,1,8,2,79,Excellent,Refurbish
2136,SKU2136,6,8,10,3,87,Excellent,Recycle
2137,SKU2137,10,3,9,5,98,Good,Repair
2138,SKU2138,8,3,8,1,76,Average,Recycle
2139,SKU2139,8,10,10,5,60,Good,Refurbish
2140,SKU2140,5,10,1,5,100,Good,Recycle
2141,SKU2141,1,4,3,10,76,Excellent,Recycle
2142,SKU2142,10,5,10,5,77,Excellent,Reuse
2143,SKU2143,4,10,3,6,52,Excellent,Refurbish
2144,SKU2144,9,6,3,9,68,Excellent,Refurbish
2145,SKU2145,8,5,7,3,71,Average,Reuse
2146,SKU2146,10,9,1,3,93,Average,Reuse
2147,SKU2147,8,10,4,9,68,Good,Reuse
2148,SKU2148,9,5,7,9,69,Excellent,Repair
2149,SKU2149,5,4,8,6,91,Excellent,Reuse
2150,SKU2150,4,9,2,8,68,Average,Reuse
2151,SKU2151,3,2,10,4,98,Good,Reuse
2152,SKU2152,3,6,4,8,70,Poor,Refurbish
2153,SKU2153,2,10,3,2,73,Average,Recycle
2154,SKU2154,4,7,7,6,88,Poor,Refurbish
2155,SKU2155,5,6,3,4,64,Poor,Recycle
2156,SKU2156,9,1,1,1,66,Excellent,Refurbish
2157,SKU2157,4,1,10,8,88,Poor,Recycle
2158,SKU2158,5,9,9,8,58,Excellent,Refurbish
2159,SKU2159,9,4,2,3,79,Average,Repair
2160,SKU2160,7,1,1,1,95,Average,Recycle
2161,SKU2161,2,8,8,6,88,Poor,Reuse
2162,SKU2162,4,6,10,4,89,Excellent,Repair
2163,SKU2163,5,7,4,5,82,Average,Repair
2164,SKU2164,10,7,3,4,68,Excellent,Repair
2165,SKU2165,5,2,9,2,70,Good,Recycle
2166,SKU2166,4,8,3,4,61,Excellent,Reuse
2167,SKU2167,10,10,7,9,63,Poor,Reuse
2168,SKU2168,1,6,9,9,97,Excellent,Reuse
2169,SKU2169,5,8,9,5,88,Average,Repair
2170,SKU2170,10,9,3,2,83,Good,Reuse
2171,SKU2171,10,8,9,2,57,Good,Recycle
2172,SKU2172,4,3,3,4,52,Good,Recycle
2173,SKU2173,7,10,8,2,98,Excellent,Recycle
2174,SKU2174,2,3,10,4,86,Average,Refurbish
2175,SKU2175,4,1,6,6,59,Excellent,Recycle
2176,SKU2176,5,10,8,1,82,Good,Recycle
2177,SKU2177,1,4,3,10,71,Poor,Repair
2178,SKU2178,4,4,2,8,70,Average,Refurbish
2179,SKU2179,8,10,6,7,60,Good,Refurbish
2180,SKU2180,3,3,3,5,53,Good,Recycle
2181,SKU2181,4,1,3,7,60,Excellent,Recycle
2182,SKU2182,6,9,3,7,83,Good,Recycle
2183,SKU2183,8,1,1,4,88,Excellent,Refurbish
2184,SKU2184,6,2,4,1,63,Poor,Recycle
2185,SKU2185,2,10,9,4,60,Average,Refurbish
2186,SKU2186,10,10,5,4,62,Poor,Recycle
2187,SKU2187,1,4,2,8,65,Good,Repair
2188,SKU2188,3,2,8,2,90,Good,Repair
2189,SKU2189,7,4,9,6,57,Poor,Repair
2190,SKU2190,5,2,6,2,80,Average,Repair
2191,SKU2191,10,2,3,5,75,Poor,Repair
2192,SKU2192,9,6,1,5,79,Poor,Repair
2193,SKU2193,8,6,10,5,59,Good,Reuse
2194,SKU2194,2,8,4,6,77,Average,Refurbish
2195,SKU2195,5,1,7,9,66,Average,Reuse
