warranty_id,sku_id,product_id,warranty_period_months,warranty_start_date,warranty_end_date,warranty_type,coverage_details,service_center_available,claim_status,last_service_date
WAR4562,SKU4562,4562.0,6,2023-01-15,2023-07-14,seller,parts and service,yes,expired,2023-04-15
WAR4563,SKU4563,4563.0,6,2024-09-24,2025-03-23,seller,parts and service,no,expired,2024-12-23
WAR4564,SKU4564,4564.0,12,2022-11-30,2023-11-25,manufacturer,parts and service,no,active,2023-05-29
WAR4565,SKU4565,4565.0,6,2023-01-08,2023-07-07,seller,parts and service,no,active,2023-04-08
WAR4566,SKU4566,4566.0,6,2025-01-29,2025-07-28,seller,parts and service,yes,active,2025-04-29
WAR4567,SKU4567,4567.0,12,2024-06-21,2025-06-16,manufacturer,parts and service,yes,active,2024-12-18
WAR4568,SKU4568,4568.0,12,2025-04-05,2026-03-31,manufacturer,parts and service,no,active,2025-10-02
WAR4569,SKU4569,4569.0,12,2023-06-02,2024-05-27,seller,parts and service,yes,active,2023-11-29
WAR4570,SKU4570,4570.0,6,2023-09-21,2024-03-19,manufacturer,parts and service,no,expired,2023-12-20
WAR4571,SKU4571,4571.0,24,2023-12-29,2025-12-18,manufacturer,parts and service,yes,active,2024-12-23
WAR4572,SKU4572,4572.0,12,2022-04-10,2023-04-05,manufacturer,parts and service,no,expired,2022-10-07
WAR4573,SKU4573,4573.0,6,2023-08-04,2024-01-31,manufacturer,parts and service,no,expired,2023-11-02
WAR4574,SKU4574,4574.0,12,2025-06-14,2026-06-09,seller,parts and service,no,expired,2025-12-11
WAR4575,SKU4575,4575.0,12,2022-04-09,2023-04-04,seller,parts and service,yes,active,2022-10-06
WAR4576,SKU4576,4576.0,12,2022-11-24,2023-11-19,manufacturer,parts and service,yes,expired,2023-05-23
WAR4577,SKU4577,4577.0,24,2023-02-14,2025-02-03,manufacturer,parts and service,yes,active,2024-02-09
WAR4578,SKU4578,4578.0,6,2024-12-03,2025-06-01,manufacturer,parts and service,no,expired,2025-03-03
WAR4579,SKU4579,4579.0,6,2023-05-20,2023-11-16,manufacturer,parts and service,yes,expired,2023-08-18
WAR4580,SKU4580,4580.0,6,2022-05-10,2022-11-06,manufacturer,parts and service,yes,active,2022-08-08
WAR4581,SKU4581,4581.0,6,2022-09-14,2023-03-13,manufacturer,parts and service,yes,expired,2022-12-13
WAR4582,SKU4582,4582.0,12,2023-05-04,2024-04-28,manufacturer,parts and service,no,active,2023-10-31
WAR4583,SKU4583,4583.0,24,2024-10-07,2026-09-27,manufacturer,parts and service,yes,active,2025-10-02
WAR4584,SKU4584,4584.0,24,2024-12-21,2026-12-11,seller,parts and service,no,expired,2025-12-16
WAR4585,SKU4585,4585.0,24,2023-08-12,2025-08-01,seller,parts and service,no,active,2024-08-06
WAR4586,SKU4586,4586.0,24,2022-09-08,2024-08-28,seller,parts and service,yes,expired,2023-09-03
WAR4587,SKU4587,4587.0,12,2024-10-21,2025-10-16,manufacturer,parts and service,no,active,2025-04-19
WAR4588,SKU4588,4588.0,6,2023-07-03,2023-12-30,manufacturer,parts and service,no,active,2023-10-01
WAR4589,SKU4589,4589.0,12,2024-01-16,2025-01-10,seller,parts and service,no,active,2024-07-14
WAR4590,SKU4590,4590.0,24,2022-09-21,2024-09-10,seller,parts and service,no,active,2023-09-16
WAR4591,SKU4591,4591.0,6,2023-02-19,2023-08-18,seller,parts and service,no,expired,2023-05-20
WAR4592,SKU4592,4592.0,24,2023-07-10,2025-06-29,manufacturer,parts and service,no,expired,2024-07-04
WAR4593,SKU4593,4593.0,6,2022-11-14,2023-05-13,seller,parts and service,no,expired,2023-02-12
WAR4594,SKU4594,4594.0,6,2025-05-28,2025-11-24,seller,parts and service,yes,active,2025-08-26
WAR4595,SKU4595,4595.0,12,2023-08-12,2024-08-06,manufacturer,parts and service,no,active,2024-02-08
WAR4596,SKU4596,4596.0,12,2023-07-28,2024-07-22,manufacturer,parts and service,yes,active,2024-01-24
WAR4597,SKU4597,4597.0,6,2024-07-17,2025-01-13,seller,parts and service,yes,active,2024-10-15
WAR4598,SKU4598,4598.0,24,2024-10-24,2026-10-14,manufacturer,parts and service,yes,expired,2025-10-19
WAR4599,SKU4599,4599.0,24,2024-12-13,2026-12-03,seller,parts and service,no,expired,2025-12-08
WAR4600,SKU4600,4600.0,24,2024-03-24,2026-03-14,seller,parts and service,yes,expired,2025-03-19
WAR4601,SKU4601,4601.0,6,2024-12-10,2025-06-08,seller,parts and service,yes,active,2025-03-10
WAR4602,SKU4602,4602.0,6,2023-11-21,2024-05-19,manufacturer,parts and service,yes,active,2024-02-19
WAR4603,SKU4603,4603.0,6,2023-05-20,2023-11-16,manufacturer,parts and service,no,active,2023-08-18
WAR4604,SKU4604,4604.0,24,2025-05-19,2027-05-09,seller,parts and service,no,active,2026-05-14
WAR4605,SKU4605,4605.0,6,2024-01-02,2024-06-30,manufacturer,parts and service,no,active,2024-04-01
WAR4606,SKU4606,4606.0,12,2023-02-25,2024-02-20,manufacturer,parts and service,no,expired,2023-08-24
WAR4607,SKU4607,4607.0,24,2025-01-09,2026-12-30,manufacturer,parts and service,yes,active,2026-01-04
WAR4608,SKU4608,4608.0,12,2022-09-19,2023-09-14,seller,parts and service,no,active,2023-03-18
WAR4609,SKU4609,4609.0,24,2024-05-25,2026-05-15,manufacturer,parts and service,yes,expired,2025-05-20
WAR4610,SKU4610,4610.0,12,2023-06-21,2024-06-15,manufacturer,parts and service,no,expired,2023-12-18
WAR4611,SKU4611,4611.0,24,2023-12-10,2025-11-29,seller,parts and service,yes,active,2024-12-04
WAR4612,SKU4612,4612.0,24,2023-03-27,2025-03-16,seller,parts and service,no,expired,2024-03-21
WAR4613,SKU4613,4613.0,6,2025-04-13,2025-10-10,manufacturer,parts and service,no,active,2025-07-12
WAR4614,SKU4614,4614.0,12,2022-10-27,2023-10-22,manufacturer,parts and service,no,active,2023-04-25
WAR4615,SKU4615,4615.0,12,2025-01-29,2026-01-24,manufacturer,parts and service,yes,active,2025-07-28
WAR4616,SKU4616,4616.0,12,2024-03-20,2025-03-15,manufacturer,parts and service,no,expired,2024-09-16
WAR4617,SKU4617,4617.0,12,2023-05-29,2024-05-23,seller,parts and service,yes,active,2023-11-25
WAR4618,SKU4618,4618.0,6,2024-06-26,2024-12-23,manufacturer,parts and service,no,expired,2024-09-24
WAR4619,SKU4619,4619.0,12,2022-11-26,2023-11-21,seller,parts and service,no,expired,2023-05-25
WAR4620,SKU4620,4620.0,12,2022-10-13,2023-10-08,seller,parts and service,no,expired,2023-04-11
WAR4621,SKU4621,4621.0,24,2024-08-07,2026-07-28,seller,parts and service,no,active,2025-08-02
WAR4622,SKU4622,4622.0,24,2023-02-27,2025-02-16,seller,parts and service,no,expired,2024-02-22
WAR4623,SKU4623,4623.0,6,2023-04-15,2023-10-12,seller,parts and service,no,active,2023-07-14
WAR4624,SKU4624,4624.0,24,2022-09-26,2024-09-15,manufacturer,parts and service,no,active,2023-09-21
WAR4625,SKU4625,4625.0,6,2023-03-29,2023-09-25,seller,parts and service,no,expired,2023-06-27
WAR4626,SKU4626,4626.0,12,2023-09-18,2024-09-12,seller,parts and service,no,active,2024-03-16
WAR4627,SKU4627,4627.0,24,2022-12-14,2024-12-03,seller,parts and service,yes,active,2023-12-09
WAR4628,SKU4628,4628.0,6,2023-09-18,2024-03-16,manufacturer,parts and service,yes,expired,2023-12-17
WAR4629,SKU4629,4629.0,12,2024-02-14,2025-02-08,seller,parts and service,no,active,2024-08-12
WAR4630,SKU4630,4630.0,24,2025-02-19,2027-02-09,seller,parts and service,no,active,2026-02-14
WAR4631,SKU4631,4631.0,12,2023-12-14,2024-12-08,manufacturer,parts and service,yes,expired,2024-06-11
WAR4632,SKU4632,4632.0,12,2025-04-06,2026-04-01,manufacturer,parts and service,no,active,2025-10-03
WAR4633,SKU4633,4633.0,6,2022-07-28,2023-01-24,manufacturer,parts and service,no,expired,2022-10-26
WAR4634,SKU4634,4634.0,12,2025-02-08,2026-02-03,seller,parts and service,yes,expired,2025-08-07
WAR4635,SKU4635,4635.0,12,2023-07-18,2024-07-12,seller,parts and service,yes,active,2024-01-14
WAR4636,SKU4636,4636.0,6,2023-08-26,2024-02-22,seller,parts and service,yes,expired,2023-11-24
WAR4637,SKU4637,4637.0,24,2024-08-24,2026-08-14,seller,parts and service,yes,expired,2025-08-19
WAR4638,SKU4638,4638.0,12,2022-10-04,2023-09-29,manufacturer,parts and service,no,active,2023-04-02
WAR4639,SKU4639,4639.0,24,2022-06-01,2024-05-21,manufacturer,parts and service,yes,expired,2023-05-27
WAR4640,SKU4640,4640.0,6,2023-08-03,2024-01-30,manufacturer,parts and service,yes,active,2023-11-01
WAR4641,SKU4641,4641.0,12,2025-03-07,2026-03-02,manufacturer,parts and service,no,expired,2025-09-03
WAR4642,SKU4642,4642.0,6,2023-08-27,2024-02-23,seller,parts and service,no,expired,2023-11-25
WAR4643,SKU4643,4643.0,6,2025-07-03,2025-12-30,manufacturer,parts and service,yes,expired,2025-10-01
WAR4644,SKU4644,4644.0,12,2025-02-26,2026-02-21,manufacturer,parts and service,no,expired,2025-08-25
WAR4645,SKU4645,4645.0,24,2024-03-07,2026-02-25,manufacturer,parts and service,no,expired,2025-03-02
WAR4646,SKU4646,4646.0,12,2025-01-06,2026-01-01,manufacturer,parts and service,no,active,2025-07-05
WAR4647,SKU4647,4647.0,24,2025-03-23,2027-03-13,manufacturer,parts and service,no,active,2026-03-18
WAR4648,SKU4648,4648.0,12,2023-10-27,2024-10-21,seller,parts and service,yes,active,2024-04-24
WAR4649,SKU4649,4649.0,6,2025-02-05,2025-08-04,manufacturer,parts and service,no,expired,2025-05-06
WAR4650,SKU4650,4650.0,24,2024-11-01,2026-10-22,manufacturer,parts and service,yes,expired,2025-10-27
WAR4651,SKU4651,4651.0,24,2023-04-19,2025-04-08,seller,parts and service,yes,expired,2024-04-13
WAR4652,SKU4652,4652.0,12,2024-03-10,2025-03-05,manufacturer,parts and service,no,expired,2024-09-06
WAR4653,SKU4653,4653.0,6,2023-10-31,2024-04-28,seller,parts and service,yes,active,2024-01-29
WAR4654,SKU4654,4654.0,24,2022-08-11,2024-07-31,seller,parts and service,no,expired,2023-08-06
WAR4655,SKU4655,4655.0,12,2024-12-28,2025-12-23,manufacturer,parts and service,no,active,2025-06-26
WAR4656,SKU4656,4656.0,12,2023-02-14,2024-02-09,manufacturer,parts and service,no,expired,2023-08-13
WAR4657,SKU4657,4657.0,12,2024-11-30,2025-11-25,manufacturer,parts and service,yes,expired,2025-05-29
WAR4658,SKU4658,4658.0,6,2025-02-06,2025-08-05,manufacturer,parts and service,no,expired,2025-05-07
WAR4659,SKU4659,4659.0,12,2024-01-10,2025-01-04,manufacturer,parts and service,yes,active,2024-07-08
WAR4660,SKU4660,4660.0,24,2025-07-04,2027-06-24,manufacturer,parts and service,yes,active,2026-06-29
WAR4661,SKU4661,4661.0,12,2025-03-01,2026-02-24,seller,parts and service,no,expired,2025-08-28
WAR4662,SKU4662,4662.0,6,2024-11-18,2025-05-17,seller,parts and service,yes,expired,2025-02-16
WAR4663,SKU4663,4663.0,12,2023-01-31,2024-01-26,seller,parts and service,yes,active,2023-07-30
WAR4664,SKU4664,4664.0,12,2024-02-04,2025-01-29,manufacturer,parts and service,no,active,2024-08-02
WAR4665,SKU4665,4665.0,6,2023-03-30,2023-09-26,seller,parts and service,yes,expired,2023-06-28
WAR4666,SKU4666,4666.0,6,2023-12-26,2024-06-23,manufacturer,parts and service,no,active,2024-03-25
WAR4667,SKU4667,4667.0,12,2024-07-22,2025-07-17,manufacturer,parts and service,yes,expired,2025-01-18
WAR4668,SKU4668,4668.0,24,2024-07-18,2026-07-08,manufacturer,parts and service,yes,active,2025-07-13
WAR4669,SKU4669,4669.0,12,2025-05-16,2026-05-11,manufacturer,parts and service,yes,expired,2025-11-12
WAR4670,SKU4670,4670.0,6,2023-07-04,2023-12-31,manufacturer,parts and service,no,expired,2023-10-02
WAR4671,SKU4671,4671.0,12,2022-09-04,2023-08-30,manufacturer,parts and service,yes,expired,2023-03-03
WAR4672,SKU4672,4672.0,24,2024-08-20,2026-08-10,manufacturer,parts and service,no,active,2025-08-15
WAR4673,SKU4673,4673.0,12,2022-10-28,2023-10-23,manufacturer,parts and service,no,expired,2023-04-26
WAR4674,SKU4674,4674.0,24,2023-04-20,2025-04-09,manufacturer,parts and service,no,expired,2024-04-14
WAR4675,SKU4675,4675.0,24,2024-04-17,2026-04-07,manufacturer,parts and service,yes,expired,2025-04-12
WAR4676,SKU4676,4676.0,12,2025-04-15,2026-04-10,seller,parts and service,yes,expired,2025-10-12
WAR4677,SKU4677,4677.0,24,2025-09-23,2027-09-13,manufacturer,parts and service,yes,active,2026-09-18
WAR4678,SKU4678,4678.0,24,2023-11-13,2025-11-02,seller,parts and service,yes,expired,2024-11-07
WAR4679,SKU4679,4679.0,24,2025-10-08,2027-09-28,seller,parts and service,yes,expired,2026-10-03
WAR4680,SKU4680,4680.0,12,2025-03-05,2026-02-28,seller,parts and service,yes,active,2025-09-01
WAR4681,SKU4681,4681.0,24,2023-05-12,2025-05-01,seller,parts and service,yes,active,2024-05-06
WAR4682,SKU4682,4682.0,24,2024-12-26,2026-12-16,seller,parts and service,yes,active,2025-12-21
WAR4683,SKU4683,4683.0,24,2024-08-23,2026-08-13,seller,parts and service,no,expired,2025-08-18
WAR4684,SKU4684,4684.0,6,2023-12-01,2024-05-29,manufacturer,parts and service,no,expired,2024-02-29
WAR4685,SKU4685,4685.0,12,2022-10-06,2023-10-01,seller,parts and service,yes,active,2023-04-04
WAR4686,SKU4686,4686.0,12,2024-02-04,2025-01-29,seller,parts and service,no,active,2024-08-02
WAR4687,SKU4687,4687.0,12,2022-10-11,2023-10-06,seller,parts and service,no,expired,2023-04-09
WAR4688,SKU4688,4688.0,6,2024-02-13,2024-08-11,seller,parts and service,yes,expired,2024-05-13
WAR4689,SKU4689,4689.0,12,2023-07-16,2024-07-10,manufacturer,parts and service,yes,active,2024-01-12
WAR4690,SKU4690,4690.0,24,2025-03-19,2027-03-09,manufacturer,parts and service,yes,active,2026-03-14
WAR4691,SKU4691,4691.0,6,2022-09-13,2023-03-12,seller,parts and service,no,active,2022-12-12
WAR4692,SKU4692,4692.0,6,2024-06-06,2024-12-03,manufacturer,parts and service,no,expired,2024-09-04
WAR4693,SKU4693,4693.0,6,2024-09-27,2025-03-26,seller,parts and service,yes,active,2024-12-26
WAR4694,SKU4694,4694.0,6,2022-09-04,2023-03-03,manufacturer,parts and service,yes,expired,2022-12-03
WAR4695,SKU4695,4695.0,6,2024-09-07,2025-03-06,manufacturer,parts and service,no,active,2024-12-06
WAR4696,SKU4696,4696.0,6,2022-07-29,2023-01-25,seller,parts and service,no,active,2022-10-27
WAR4697,SKU4697,4697.0,6,2022-10-27,2023-04-25,seller,parts and service,no,active,2023-01-25
WAR4698,SKU4698,4698.0,6,2023-02-17,2023-08-16,manufacturer,parts and service,no,active,2023-05-18
WAR4699,SKU4699,4699.0,24,2024-03-20,2026-03-10,seller,parts and service,yes,active,2025-03-15
WAR4700,SKU4700,4700.0,12,2023-09-17,2024-09-11,manufacturer,parts and service,no,active,2024-03-15
WAR4701,SKU4701,4701.0,24,2024-08-16,2026-08-06,seller,parts and service,yes,expired,2025-08-11
WAR4702,SKU4702,4702.0,24,2023-05-11,2025-04-30,seller,parts and service,no,expired,2024-05-05
WAR4703,SKU4703,4703.0,6,2023-02-03,2023-08-02,seller,parts and service,no,expired,2023-05-04
WAR4704,SKU4704,4704.0,12,2022-11-29,2023-11-24,manufacturer,parts and service,yes,active,2023-05-28
WAR4705,SKU4705,4705.0,24,2025-06-27,2027-06-17,manufacturer,parts and service,yes,expired,2026-06-22
WAR4706,SKU4706,4706.0,12,2024-07-03,2025-06-28,seller,parts and service,yes,expired,2024-12-30
WAR4707,SKU4707,4707.0,24,2023-09-02,2025-08-22,seller,parts and service,no,active,2024-08-27
WAR4708,SKU4708,4708.0,24,2022-07-14,2024-07-03,seller,parts and service,yes,active,2023-07-09
WAR4709,SKU4709,4709.0,6,2023-08-25,2024-02-21,manufacturer,parts and service,yes,expired,2023-11-23
WAR4710,SKU4710,4710.0,6,2025-03-16,2025-09-12,manufacturer,parts and service,no,active,2025-06-14
WAR4711,SKU4711,4711.0,12,2024-07-31,2025-07-26,seller,parts and service,yes,active,2025-01-27
WAR4712,SKU4712,4712.0,24,2022-07-13,2024-07-02,seller,parts and service,no,expired,2023-07-08
WAR4713,SKU4713,4713.0,24,2022-06-24,2024-06-13,seller,parts and service,no,active,2023-06-19
WAR4714,SKU4714,4714.0,24,2025-07-07,2027-06-27,manufacturer,parts and service,no,expired,2026-07-02
WAR4715,SKU4715,4715.0,6,2022-10-03,2023-04-01,manufacturer,parts and service,yes,expired,2023-01-01
WAR4716,SKU4716,4716.0,6,2023-07-02,2023-12-29,manufacturer,parts and service,yes,expired,2023-09-30
WAR4717,SKU4717,4717.0,6,2022-11-01,2023-04-30,seller,parts and service,no,expired,2023-01-30
WAR4718,SKU4718,4718.0,6,2023-04-24,2023-10-21,seller,parts and service,yes,expired,2023-07-23
WAR4719,SKU4719,4719.0,6,2024-05-13,2024-11-09,manufacturer,parts and service,yes,active,2024-08-11
WAR4720,SKU4720,4720.0,6,2023-12-20,2024-06-17,seller,parts and service,no,expired,2024-03-19
WAR4721,SKU4721,4721.0,6,2023-01-08,2023-07-07,manufacturer,parts and service,no,expired,2023-04-08
WAR4722,SKU4722,4722.0,6,2025-04-05,2025-10-02,manufacturer,parts and service,yes,expired,2025-07-04
WAR4723,SKU4723,4723.0,24,2024-09-30,2026-09-20,manufacturer,parts and service,no,expired,2025-09-25
WAR4724,SKU4724,4724.0,6,2025-04-13,2025-10-10,manufacturer,parts and service,yes,expired,2025-07-12
WAR4725,SKU4725,4725.0,6,2024-07-16,2025-01-12,seller,parts and service,yes,expired,2024-10-14
WAR4726,SKU4726,4726.0,12,2022-12-23,2023-12-18,seller,parts and service,yes,expired,2023-06-21
WAR4727,SKU4727,4727.0,12,2023-10-02,2024-09-26,seller,parts and service,no,active,2024-03-30
WAR4728,SKU4728,4728.0,6,2022-12-25,2023-06-23,manufacturer,parts and service,no,expired,2023-03-25
WAR4729,SKU4729,4729.0,12,2024-12-23,2025-12-18,manufacturer,parts and service,yes,expired,2025-06-21
WAR4730,SKU4730,4730.0,24,2023-08-21,2025-08-10,manufacturer,parts and service,no,active,2024-08-15
WAR4731,SKU4731,4731.0,12,2024-01-02,2024-12-27,manufacturer,parts and service,yes,active,2024-06-30
WAR4732,SKU4732,4732.0,12,2025-04-05,2026-03-31,seller,parts and service,yes,expired,2025-10-02
WAR4733,SKU4733,4733.0,12,2025-06-24,2026-06-19,manufacturer,parts and service,yes,expired,2025-12-21
WAR4734,SKU4734,4734.0,12,2024-10-13,2025-10-08,seller,parts and service,yes,expired,2025-04-11
WAR4735,SKU4735,4735.0,24,2023-07-12,2025-07-01,manufacturer,parts and service,no,active,2024-07-06
WAR4736,SKU4736,4736.0,24,2023-07-12,2025-07-01,seller,parts and service,yes,active,2024-07-06
WAR4737,SKU4737,4737.0,12,2024-03-09,2025-03-04,seller,parts and service,yes,expired,2024-09-05
WAR4738,SKU4738,4738.0,12,2024-12-02,2025-11-27,manufacturer,parts and service,yes,active,2025-05-31
WAR4739,SKU4739,4739.0,6,2023-02-12,2023-08-11,manufacturer,parts and service,no,expired,2023-05-13
WAR4740,SKU4740,4740.0,24,2023-07-30,2025-07-19,manufacturer,parts and service,no,expired,2024-07-24
WAR4741,SKU4741,4741.0,12,2023-06-10,2024-06-04,manufacturer,parts and service,yes,active,2023-12-07
WAR4742,SKU4742,4742.0,12,2022-12-12,2023-12-07,seller,parts and service,yes,active,2023-06-10
WAR4743,SKU4743,4743.0,12,2022-05-12,2023-05-07,manufacturer,parts and service,no,active,2022-11-08
WAR4744,SKU4744,4744.0,6,2024-12-22,2025-06-20,seller,parts and service,no,active,2025-03-22
WAR4745,SKU4745,4745.0,24,2023-03-30,2025-03-19,manufacturer,parts and service,no,active,2024-03-24
WAR4746,SKU4746,4746.0,6,2023-09-29,2024-03-27,seller,parts and service,yes,active,2023-12-28
WAR4747,SKU4747,4747.0,24,2023-03-05,2025-02-22,manufacturer,parts and service,yes,active,2024-02-28
WAR4748,SKU4748,4748.0,24,2022-08-11,2024-07-31,seller,parts and service,no,active,2023-08-06
WAR4749,SKU4749,4749.0,12,2022-09-04,2023-08-30,seller,parts and service,yes,active,2023-03-03
WAR4750,SKU4750,4750.0,6,2023-02-28,2023-08-27,manufacturer,parts and service,yes,expired,2023-05-29
WAR4751,SKU4751,4751.0,12,2024-10-29,2025-10-24,manufacturer,parts and service,no,expired,2025-04-27
WAR4752,SKU4752,4752.0,24,2023-12-08,2025-11-27,manufacturer,parts and service,no,active,2024-12-02
WAR4753,SKU4753,4753.0,12,2024-08-25,2025-08-20,seller,parts and service,yes,expired,2025-02-21
WAR4754,SKU4754,4754.0,6,2023-08-10,2024-02-06,manufacturer,parts and service,yes,active,2023-11-08
WAR4755,SKU4755,4755.0,12,2022-09-27,2023-09-22,seller,parts and service,no,expired,2023-03-26
WAR4756,SKU4756,4756.0,6,2024-06-09,2024-12-06,seller,parts and service,yes,active,2024-09-07
WAR4757,SKU4757,4757.0,6,2025-05-15,2025-11-11,seller,parts and service,no,active,2025-08-13
WAR4758,SKU4758,4758.0,12,2023-09-16,2024-09-10,seller,parts and service,yes,active,2024-03-14
WAR4759,SKU4759,4759.0,6,2024-02-07,2024-08-05,manufacturer,parts and service,no,active,2024-05-07
WAR4760,SKU4760,4760.0,24,2025-08-18,2027-08-08,manufacturer,parts and service,yes,expired,2026-08-13
WAR4761,SKU4761,4761.0,24,2024-02-17,2026-02-06,seller,parts and service,yes,active,2025-02-11
WAR4762,SKU4762,4762.0,24,2025-01-09,2026-12-30,seller,parts and service,yes,active,2026-01-04
