product_id,marketplace_name,product_name,brand,category,condition,resale_price,seller_name,seller_rating,location,listing_date,product_url,availability_status,scraped_date,model_code,sku_id,matched_model_name,levenshtein_distance
14514.0,olx,product 14514,apple,accessories,refurbished,20099.0,seller_14514,4.5,vizag,2025-08-03,https://example.com/product/14514,available,2025-08-27,product 14514,SKU14514,magic keyboard,0
14515.0,olx,product 14515,dell,furniture,good,31743.0,seller_14515,4.6,vizag,2024-06-25,https://example.com/product/14515,available,2024-07-20,product 14515,SKU14515,dell furniture device,0
14516.0,olx,product 14516,hp,accessories,good,13899.0,seller_14516,3.9,hyderabad,2024-05-13,https://example.com/product/14516,available,2024-06-08,product 14516,SKU14516,hp ergonomic mouse,0
14517.0,olx,product 14517,hp,electronics,new,35368.0,seller_14517,4.2,vizag,2024-09-20,https://example.com/product/14517,sold,2024-10-17,product 14517,SKU14517,sprocket photo printer,0
14518.0,olx,product 14518,samsung,laptop,like new,32884.0,seller_14518,4.3,vizag,2022-08-16,https://example.com/product/14518,available,2022-09-13,product 14518,SKU14518,galaxy book go,0
14519.0,olx,product 14519,hp,accessories,refurbished,17854.0,seller_14519,5.0,hyderabad,2023-11-02,https://example.com/product/14519,available,2023-12-01,product 14519,SKU14519,hp ergonomic mouse,0
14520.0,olx,product 14520,hp,accessories,refurbished,39662.0,seller_14520,5.0,vijayawada,2023-07-10,https://example.com/product/14520,sold,2023-08-09,product 14520,SKU14520,hp wireless keyboard 230,0
14521.0,olx,product 14521,dell,electronics,like new,46663.0,seller_14521,4.5,hyderabad,2024-06-08,https://example.com/product/14521,sold,2024-06-09,product 14521,SKU14521,dell gaming monitor s2721dgf,0
14522.0,olx,product 14522,apple,laptop,new,48835.0,seller_14522,4.6,bangalore,2023-04-23,https://example.com/product/14522,sold,2023-04-25,product 14522,SKU14522,"macbook pro 16""",0
14523.0,olx,product 14523,hp,electronics,good,24104.0,seller_14523,4.4,vijayawada,2023-03-28,https://example.com/product/14523,available,2023-03-31,product 14523,SKU14523,reverb g2 vr headset,0
14524.0,olx,product 14524,hp,accessories,good,24961.0,seller_14524,4.9,bangalore,2024-08-04,https://example.com/product/14524,available,2024-08-08,product 14524,SKU14524,hp wireless keyboard 230,0
14525.0,olx,product 14525,lenovo,laptop,refurbished,46204.0,seller_14525,3.6,vijayawada,2024-09-18,https://example.com/product/14525,sold,2024-09-23,product 14525,SKU14525,yoga slim 7i,0
14526.0,olx,product 14526,samsung,electronics,new,15264.0,seller_14526,3.7,bangalore,2022-07-09,https://example.com/product/14526,available,2022-07-15,product 14526,SKU14526,soundbar q-series,0
14527.0,olx,product 14527,apple,furniture,good,46505.0,seller_14527,3.9,vijayawada,2023-11-05,https://example.com/product/14527,sold,2023-11-12,product 14527,SKU14527,apple furniture device,0
14528.0,olx,product 14528,samsung,mobile,new,48548.0,seller_14528,3.8,bangalore,2023-06-26,https://example.com/product/14528,available,2023-07-04,product 14528,SKU14528,galaxy s23,0
14529.0,olx,product 14529,dell,furniture,refurbished,38052.0,seller_14529,3.8,vijayawada,2025-02-26,https://example.com/product/14529,available,2025-03-07,product 14529,SKU14529,dell furniture device,0
14530.0,olx,product 14530,samsung,laptop,new,37436.0,seller_14530,3.8,hyderabad,2022-07-09,https://example.com/product/14530,sold,2022-07-19,product 14530,SKU14530,galaxy book go,0
14531.0,olx,product 14531,dell,accessories,refurbished,27230.0,seller_14531,4.9,bangalore,2025-06-08,https://example.com/product/14531,available,2025-06-19,product 14531,SKU14531,dell pro stereo headset,0
14532.0,olx,product 14532,dell,accessories,like new,13998.0,seller_14532,3.5,vizag,2023-03-10,https://example.com/product/14532,available,2023-03-22,product 14532,SKU14532,dell universal dock,0
14533.0,olx,product 14533,samsung,accessories,new,11745.0,seller_14533,4.7,bangalore,2024-11-07,https://example.com/product/14533,sold,2024-11-20,product 14533,SKU14533,galaxy watch 6,0
14534.0,olx,product 14534,samsung,furniture,like new,44047.0,seller_14534,3.8,vijayawada,2023-08-31,https://example.com/product/14534,available,2023-09-14,product 14534,SKU14534,samsung furniture device,0
14535.0,olx,product 14535,apple,mobile,like new,15285.0,seller_14535,4.0,hyderabad,2023-03-31,https://example.com/product/14535,sold,2023-04-15,product 14535,SKU14535,iphone 14,0
14536.0,olx,product 14536,hp,electronics,refurbished,11815.0,seller_14536,4.4,vizag,2024-11-23,https://example.com/product/14536,sold,2024-12-09,product 14536,SKU14536,sprocket photo printer,0
14537.0,olx,product 14537,hp,electronics,good,28327.0,seller_14537,4.9,bangalore,2024-04-11,https://example.com/product/14537,available,2024-04-28,product 14537,SKU14537,sprocket photo printer,0
14538.0,olx,product 14538,apple,accessories,refurbished,16068.0,seller_14538,4.9,bangalore,2024-06-03,https://example.com/product/14538,available,2024-06-21,product 14538,SKU14538,magic keyboard,0
14539.0,olx,product 14539,lenovo,furniture,like new,35498.0,seller_14539,3.6,vijayawada,2023-12-21,https://example.com/product/14539,sold,2024-01-09,product 14539,SKU14539,lenovo furniture device,0
14540.0,olx,product 14540,samsung,laptop,good,41886.0,seller_14540,4.0,vijayawada,2025-03-06,https://example.com/product/14540,available,2025-03-26,product 14540,SKU14540,galaxy book4 ultra,0
14541.0,olx,product 14541,hp,laptop,new,41952.0,seller_14541,4.7,hyderabad,2023-04-12,https://example.com/product/14541,available,2023-05-03,product 14541,SKU14541,pavilion 15,0
14542.0,olx,product 14542,lenovo,electronics,refurbished,38055.0,seller_14542,4.2,vijayawada,2022-09-09,https://example.com/product/14542,available,2022-10-01,product 14542,SKU14542,smart clock 2,0
14543.0,olx,product 14543,lenovo,electronics,new,46995.0,seller_14543,4.6,vijayawada,2024-11-15,https://example.com/product/14543,available,2024-12-08,product 14543,SKU14543,"thinkvision monitor 27""",0
14544.0,olx,product 14544,samsung,mobile,new,37165.0,seller_14544,4.2,hyderabad,2025-04-15,https://example.com/product/14544,sold,2025-05-09,product 14544,SKU14544,galaxy a54 5g,0
14545.0,olx,product 14545,dell,mobile,like new,44509.0,seller_14545,4.9,vijayawada,2025-05-23,https://example.com/product/14545,sold,2025-06-17,product 14545,SKU14545,dell venue pro 11,0
14546.0,olx,product 14546,apple,furniture,good,23309.0,seller_14546,3.6,vijayawada,2024-08-11,https://example.com/product/14546,sold,2024-09-06,product 14546,SKU14546,apple furniture device,0
14547.0,olx,product 14547,dell,mobile,refurbished,38722.0,seller_14547,4.2,hyderabad,2025-09-28,https://example.com/product/14547,sold,2025-10-25,product 14547,SKU14547,dell venue pro 11,0
14548.0,olx,product 14548,lenovo,mobile,new,45675.0,seller_14548,4.8,vijayawada,2023-04-10,https://example.com/product/14548,available,2023-05-08,product 14548,SKU14548,lenovo thinkphone,0
14549.0,olx,product 14549,hp,electronics,refurbished,45339.0,seller_14549,5.0,hyderabad,2024-02-17,https://example.com/product/14549,available,2024-03-17,product 14549,SKU14549,series 7 pro monitor,0
14550.0,olx,product 14550,lenovo,mobile,refurbished,26010.0,seller_14550,4.6,vijayawada,2025-06-14,https://example.com/product/14550,sold,2025-07-14,product 14550,SKU14550,lenovo thinkphone,0
14551.0,olx,product 14551,apple,furniture,new,14686.0,seller_14551,4.9,vizag,2023-06-21,https://example.com/product/14551,sold,2023-06-22,product 14551,SKU14551,apple furniture device,0
14552.0,olx,product 14552,lenovo,electronics,good,20075.0,seller_14552,4.1,bangalore,2023-01-11,https://example.com/product/14552,sold,2023-01-13,product 14552,SKU14552,tab p11 pro,0
14553.0,olx,product 14553,lenovo,electronics,like new,27918.0,seller_14553,3.9,vizag,2022-06-30,https://example.com/product/14553,available,2022-07-03,product 14553,SKU14553,tab p11 pro,0
14554.0,olx,product 14554,samsung,accessories,new,26324.0,seller_14554,3.5,hyderabad,2024-02-19,https://example.com/product/14554,available,2024-02-23,product 14554,SKU14554,10000mah power bank,0
14555.0,olx,product 14555,lenovo,accessories,like new,32447.0,seller_14555,4.8,vizag,2025-06-26,https://example.com/product/14555,available,2025-07-01,product 14555,SKU14555,legion gaming headset,0
14556.0,olx,product 14556,hp,furniture,like new,21001.0,seller_14556,4.9,hyderabad,2025-07-13,https://example.com/product/14556,available,2025-07-19,product 14556,SKU14556,hp furniture device,0
14557.0,olx,product 14557,samsung,electronics,good,38959.0,seller_14557,5.0,bangalore,2022-12-01,https://example.com/product/14557,available,2022-12-08,product 14557,SKU14557,smart monitor m8,0
14558.0,olx,product 14558,dell,furniture,good,26019.0,seller_14558,4.9,bangalore,2023-06-15,https://example.com/product/14558,available,2023-06-23,product 14558,SKU14558,dell furniture device,0
14559.0,olx,product 14559,samsung,accessories,good,13693.0,seller_14559,3.6,hyderabad,2023-10-25,https://example.com/product/14559,sold,2023-11-03,product 14559,SKU14559,galaxy watch 6,0
14560.0,olx,product 14560,hp,furniture,refurbished,22650.0,seller_14560,3.9,hyderabad,2024-04-05,https://example.com/product/14560,sold,2024-04-15,product 14560,SKU14560,hp furniture device,0
14561.0,olx,product 14561,dell,mobile,new,45397.0,seller_14561,4.8,bangalore,2025-08-10,https://example.com/product/14561,sold,2025-08-21,product 14561,SKU14561,dell venue pro 11,0
14562.0,olx,product 14562,lenovo,furniture,refurbished,32875.0,seller_14562,4.8,bangalore,2023-07-25,https://example.com/product/14562,available,2023-08-06,product 14562,SKU14562,lenovo furniture device,0
14563.0,olx,product 14563,dell,laptop,like new,24898.0,seller_14563,5.0,vijayawada,2025-01-03,https://example.com/product/14563,available,2025-01-16,product 14563,SKU14563,xps 13,0
14564.0,olx,product 14564,hp,laptop,like new,44845.0,seller_14564,4.2,vizag,2023-07-17,https://example.com/product/14564,available,2023-07-31,product 14564,SKU14564,spectre x360,0
14565.0,olx,product 14565,samsung,electronics,new,44667.0,seller_14565,4.3,hyderabad,2024-09-01,https://example.com/product/14565,available,2024-09-16,product 14565,SKU14565,crystal 4k smart tv,0
14566.0,olx,product 14566,samsung,electronics,good,46560.0,seller_14566,4.6,vijayawada,2024-12-10,https://example.com/product/14566,sold,2024-12-26,product 14566,SKU14566,galaxy tab s9,0
14567.0,olx,product 14567,apple,mobile,refurbished,21785.0,seller_14567,4.9,vizag,2025-08-29,https://example.com/product/14567,sold,2025-09-15,product 14567,SKU14567,iphone 15 pro,0
14568.0,olx,product 14568,hp,furniture,like new,37510.0,seller_14568,4.9,hyderabad,2023-08-27,https://example.com/product/14568,available,2023-09-14,product 14568,SKU14568,hp furniture device,0
14569.0,olx,product 14569,dell,mobile,good,27025.0,seller_14569,4.6,bangalore,2025-05-24,https://example.com/product/14569,sold,2025-06-12,product 14569,SKU14569,dell venue pro 11,0
14570.0,olx,product 14570,hp,laptop,like new,19439.0,seller_14570,3.6,vizag,2024-10-26,https://example.com/product/14570,available,2024-11-15,product 14570,SKU14570,pavilion 15,0
14571.0,olx,product 14571,dell,electronics,like new,40836.0,seller_14571,4.3,hyderabad,2022-10-22,https://example.com/product/14571,available,2022-11-12,product 14571,SKU14571,ultrasharp 27 monitor,0
14572.0,olx,product 14572,hp,accessories,good,39621.0,seller_14572,4.3,vizag,2025-05-01,https://example.com/product/14572,sold,2025-05-23,product 14572,SKU14572,hp usb-c multiport hub,0
14573.0,olx,product 14573,samsung,mobile,new,47915.0,seller_14573,3.9,bangalore,2023-06-04,https://example.com/product/14573,available,2023-06-27,product 14573,SKU14573,galaxy a54 5g,0
14574.0,olx,product 14574,hp,electronics,refurbished,24200.0,seller_14574,4.4,bangalore,2022-10-03,https://example.com/product/14574,sold,2022-10-27,product 14574,SKU14574,sprocket photo printer,0
14575.0,olx,product 14575,apple,mobile,good,42955.0,seller_14575,4.6,vijayawada,2025-08-30,https://example.com/product/14575,available,2025-09-24,product 14575,SKU14575,iphone 14,0
14576.0,olx,product 14576,hp,accessories,refurbished,37946.0,seller_14576,3.7,bangalore,2023-01-23,https://example.com/product/14576,available,2023-02-18,product 14576,SKU14576,hp usb-c multiport hub,0
14577.0,olx,product 14577,lenovo,furniture,refurbished,22517.0,seller_14577,3.6,bangalore,2024-04-16,https://example.com/product/14577,sold,2024-05-13,product 14577,SKU14577,lenovo furniture device,0
14578.0,olx,product 14578,lenovo,mobile,like new,40711.0,seller_14578,3.8,hyderabad,2022-08-14,https://example.com/product/14578,sold,2022-09-11,product 14578,SKU14578,lenovo thinkphone,0
14579.0,olx,product 14579,hp,electronics,refurbished,10891.0,seller_14579,4.6,hyderabad,2023-01-19,https://example.com/product/14579,available,2023-02-17,product 14579,SKU14579,series 7 pro monitor,0
14580.0,olx,product 14580,hp,furniture,refurbished,12642.0,seller_14580,4.8,hyderabad,2023-08-01,https://example.com/product/14580,available,2023-08-31,product 14580,SKU14580,hp furniture device,0
14581.0,olx,product 14581,dell,accessories,good,15882.0,seller_14581,4.3,vijayawada,2025-08-07,https://example.com/product/14581,sold,2025-08-08,product 14581,SKU14581,dell premier wireless mouse,0
14582.0,olx,product 14582,samsung,accessories,new,38452.0,seller_14582,3.7,bangalore,2023-04-11,https://example.com/product/14582,sold,2023-04-13,product 14582,SKU14582,10000mah power bank,0
14583.0,olx,product 14583,lenovo,accessories,like new,36852.0,seller_14583,3.6,vijayawada,2025-05-09,https://example.com/product/14583,available,2025-05-12,product 14583,SKU14583,65w usb-c gan charger,0
14584.0,olx,product 14584,dell,electronics,good,38634.0,seller_14584,4.1,vijayawada,2024-11-18,https://example.com/product/14584,available,2024-11-22,product 14584,SKU14584,dell docking station wd19s,0
14585.0,olx,product 14585,samsung,mobile,good,12984.0,seller_14585,4.9,hyderabad,2025-06-29,https://example.com/product/14585,available,2025-07-04,product 14585,SKU14585,galaxy s23,0
14586.0,olx,product 14586,hp,accessories,like new,28449.0,seller_14586,4.9,hyderabad,2025-09-07,https://example.com/product/14586,sold,2025-09-13,product 14586,SKU14586,hp usb-c multiport hub,0
14587.0,olx,product 14587,samsung,electronics,good,40058.0,seller_14587,4.2,vijayawada,2024-12-31,https://example.com/product/14587,available,2025-01-07,product 14587,SKU14587,soundbar q-series,0
14588.0,olx,product 14588,hp,accessories,refurbished,23512.0,seller_14588,3.9,bangalore,2023-01-10,https://example.com/product/14588,available,2023-01-18,product 14588,SKU14588,hp usb-c multiport hub,0
14589.0,olx,product 14589,hp,mobile,refurbished,44340.0,seller_14589,4.7,hyderabad,2024-12-02,https://example.com/product/14589,sold,2024-12-11,product 14589,SKU14589,hp elite x3,0
14590.0,olx,product 14590,samsung,furniture,good,35642.0,seller_14590,4.4,vijayawada,2024-06-24,https://example.com/product/14590,available,2024-07-04,product 14590,SKU14590,samsung furniture device,0
14591.0,olx,product 14591,lenovo,laptop,good,48767.0,seller_14591,3.6,bangalore,2023-10-28,https://example.com/product/14591,available,2023-11-08,product 14591,SKU14591,yoga slim 7i,0
14592.0,olx,product 14592,apple,accessories,good,22114.0,seller_14592,4.3,bangalore,2022-10-23,https://example.com/product/14592,available,2022-11-04,product 14592,SKU14592,magsafe battery pack,0
14593.0,olx,product 14593,hp,accessories,new,25916.0,seller_14593,4.6,vizag,2024-05-17,https://example.com/product/14593,available,2024-05-30,product 14593,SKU14593,hp ergonomic mouse,0
14594.0,olx,product 14594,lenovo,laptop,new,46712.0,seller_14594,4.7,hyderabad,2023-03-25,https://example.com/product/14594,available,2023-04-08,product 14594,SKU14594,ideapad slim 5,0
14595.0,olx,product 14595,hp,mobile,new,26589.0,seller_14595,4.0,bangalore,2023-08-03,https://example.com/product/14595,sold,2023-08-18,product 14595,SKU14595,hp elite x3,0
14596.0,olx,product 14596,samsung,electronics,refurbished,21774.0,seller_14596,3.6,bangalore,2023-05-19,https://example.com/product/14596,sold,2023-06-04,product 14596,SKU14596,crystal 4k smart tv,0
14597.0,olx,product 14597,samsung,furniture,refurbished,18151.0,seller_14597,4.3,vijayawada,2025-03-23,https://example.com/product/14597,sold,2025-04-09,product 14597,SKU14597,samsung furniture device,0
14598.0,olx,product 14598,samsung,electronics,refurbished,40994.0,seller_14598,3.7,vijayawada,2023-09-08,https://example.com/product/14598,available,2023-09-26,product 14598,SKU14598,smart monitor m8,0
14599.0,olx,product 14599,apple,furniture,refurbished,22326.0,seller_14599,4.9,bangalore,2023-05-18,https://example.com/product/14599,sold,2023-06-06,product 14599,SKU14599,apple furniture device,0
